wd_id,word,lex_id,tag,textlineid,syntag,syntag2,lemma,syllabified
1708,talent,talent,NOM,528,N,N,,C/V\.'C/V\
1709,de,de,PRE,528,Pre,Pre,de,C/(e)\
1710,bataille,bataille,NOM,528,N,N,,C/V\.'C/V\.C/(e)\
1711,",",",",PON,528,Pnc,Pnc,,
1712,je,je,PRO:pers,528,Prn,Prn$,je,C/(e)\
1713,sui,sui,VER,528,Vfin,Vfin,être,C/V\
1714,apareilliés,apareilliés,VER,528,Vpp,Vpp,,/V\.C/V\.C/V\.C/<V>\.'/V\
1715,de,de,PRE,528,Pre,Pre,de,C/(e)\
1716,combatre,combatre,VER,528,Vinf,Vinf,combattre,C/V\.'C/V\.C/(e)\
1717,a,a,PRE,528,Pre,Pre,à,/V\
1718,vous,vous,PRO:pers,529,Prn,Prn,2pp,C/V\
1719,.,.,PON,529,Pnc,Pnc,,
1720,—,—,PON,529,Pnc,Pnc,,
1721,Sire,sire,NOM,529,N,N,,'C/V\.C/(e)\
1722,cevaliers,cevaliers,NOM,529,N,N,,C/V\.C/V\.'C/V\
1723,",",",",PON,529,Pnc,Pnc,,
1724,fait,fait,VER,529,Vfin,Vfin,faire,C/V\
1725,Neroneus,neroneus,VER,529,N,N,,C/V\.C/V\.'C/V\
1726,",",",",PON,529,Pnc,Pnc,,
1727,or,or,ADV,529,Adv,Adv,or2,/V\
1728,sachiés,sachiés,VER,529,Vfin,Vfin,savoir,C/V\.'C/V\
1729,tout,tout,PRO:ind,529,QIs,QIs,tout,C/V\
1730,certainnement,certainnement,ADV,529,Adv,Adv,,C/V\.C/V\.C/e\.'C/V\
1731,que,que,PROCON,530,Sub,Sub,que,C/(e)\
1732,je,je,PRO:pers,530,Prn,Prn$,je,C/(e)\
1733,n',n',PRO:clit,530,Neg,Neg$$,ne,C/\
1734,ai,ai,VER,530,Vfin,Vfin,avoir,/V\
1735,nule,nule,DET:ind,530,QIs,QIs,nul,'C/V\.C/(e)\
1736,volenté,volenté,NOM,530,N,N,,C/V\.C/V\.'C/V\
1737,de,de,PRE,530,Pre,Pre,de,C/(e)\
1738,combatre,combatre,VER,530,Vinf,Vinf,combattre,C/V\.'C/V\.C/(e)\
1739,a,a,PRE,530,Pre,Pre,à,/V\
1740,vous,vous,PRO:pers,530,Prn,Prn,2pp,C/V\
1741,puis,puis,ADV,531,PrA,PrA,puis,C/V\
1742,que,que,PROCON,531,Sub,Sub,que,C/(e)\
1743,je,je,PRO:pers,531,Prn,Prn,je,C/(e)\
1744,abatu,abatu,VER,531,Vpp,Vpp,abbattre,/V\.C/V\.'C/V\
1745,vous,vous,PRO:pers,531,Prn,Prn$$,2pp,C/V\
1746,ai,ai,VER,531,Vfin,Vfin,avoir,/V\
1747,",",",",PON,531,Pnc,Pnc,,
1748,ne,ne,PRO:clit,531,Crd,Crd,ne2,C/(e)\
1749,la,la,DET:def,531,Det,Det,le,C/V\
1750,coustume,coustume,NOM,531,N,N,,C/V\.'C/V\.C/(e)\
1751,de,de,PRE,531,Pre,Pre,de,C/(e)\
1752,cest,cest,DET:demo,531,Dem,Dem,cist,C/V\
1753,pont,pont,NOM,531,N,N,,C/V\
1754,n',n',PRO:clit,532,Neg,Neg$$,ne,C/\
1755,est,est,VER,532,Vfin,Vfin,être,/V\
1756,mie,mie,ADV,532,Neg,Neg,mie3,'C/V\./(e)\
1757,tele,tele,ADJ,532,Adj,Adj,tel,'C/V\.C/(e)\
1758,que,que,PROCON,532,Sub,Sub,que,C/(e)\
1759,je,je,PRO:pers,532,Prn,Prn$,je,C/(e)\
1760,me,me,PRO:pers,532,Prn,Prn$$,1ps,C/(e)\
1761,combate,combate,VER,532,Vfin,Vfin,combattre,C/V\.'C/V\.C/(e)\
1762,a,a,PRE,532,Pre,Pre,à,/V\
1763,cevalier,cevalier,NOM,532,N,N,,C/V\.C/V\.'C/V\
1764,puis,puis,ADV,532,PrA,PrA,puis,C/V\
1765,que,que,PROCON,532,Sub,Sub,que,C/(e)\
1766,je,je,PRO:pers,532,Prn,Prn$,je,C/(e)\
1767,l',l',PRO:pers,533,Prn,Prn$$,3p,C/\
1768,ai,ai,VER,533,Vfin,Vfin,avoir,/V\
1769,abatu,abatu,VER,533,Vpp,Vpp,abbattre,/V\.C/V\.'C/V\
1770,.,.,PON,533,Pnc,Pnc,,
1771,Se,se,PRO:invar,533,Sub,Sub,si3,C/(e)\
1772,vous,vous,PRO:pers,533,Prn,Prn,2pp,C/V\
1773,des,des,PREDET:de,533,Pre,Pre,dès,C/V\
1774,ore,ore,NOM,533,Adv,Adv,or2,'/V\.C/(e)\
1775,mais,mais,CON:coord,533,Adv,Adv,mais,C/V\
1776,volés,volés,VER,533,Vfin,Vfin,vouloir,C/V\.'C/V\
1777,passer,passer,VER,533,Vinf,Vinf,passer,C/V\.'C/V\
1778,",",",",PON,533,Pnc,Pnc,,
1779,je,je,PRO:pers,533,Prn,Prn$,je,C/(e)\
1780,ne,ne,PRO:clit,533,Neg,Neg$$,ne,C/(e)\
1781,vous,vous,PRO:pers,533,Prn,Prn$$,2pp,C/V\
1782,deveerai,deveerai,VER,534,Vfin,Vfin,dévoyer,C/V\.C/(V)\./V\.'C/V\
1783,mie,mie,ADV,534,Neg,Neg,mie3,'C/V\./(e)\
1784,le,le,DET:def,534,Det,Det,le,C/(e)\
1785,passage,passage,NOM,534,N,N,,C/V\.'C/V\.C/(e)\
1786,",",",",PON,534,Pnc,Pnc,,
1787,car,car,CON:coord,534,Crd,Crd,car,C/V\
1788,d',d',PRE,534,Pre,Pre,de,C/\
1789,ore,ore,ADV,534,Adv,Adv,or2,'/V\.C/(e)\
1790,en,en,PRE,534,Pre,Pre,en,/V\
1791,avant,avant,PRE,534,PrA,PrA,avant,/V\.'C/V\
1792,ne,ne,PRO:clit,534,Neg,Neg$$,ne,C/(e)\
1793,le,le,PRO:pers,534,Prn,Prn$$,3p,C/(e)\
1794,poés,poés,VER,534,Vfin,Vfin,pouvoir2,C/V\.'C/V\
1795,vous,vous,PRO:pers,535,Prn,Prn%,2pp,C/V\
1796,passer,passer,VER,535,Vinf,Vinf,passer,C/V\.'C/V\
1797,sans,sans,PRE,535,Pre,Pre,sans,C/V\
1798,honte,honte,NOM,535,N,N,,'C/V\.C/(e)\
1799,.,.,PON,535,Pnc,Pnc,,
1800,»,»,PON:cit,535,Pnc,Pnc,,
1801,La,la,ADV,601,Adv,Adv,là,C/V\
1802,u,u,PROCON,601,Qux,Qux,où,/V\
1803,li,li,PRO:pers,601,Det,Det,le,C/V\
1804,doi,doi,VER,601,QIs,QIs,deux,C/V\
1805,cevalier,cevalier,NOM,601,N,N,,C/V\.C/V\.'C/V\
1806,parloient,parloient,VER,601,Vfin,Vfin,parler,C/V\.'C/V\./e\
1807,ensamble,ensamble,ADV,601,Adv,Adv,ensemble,/V\.'C/V\.C/(e)\
1808,en,en,PRE,601,Pre,Pre,en,/V\
1809,tel,tel,ADJ,601,Adj,Adj,tel,C/V\
1810,maniere,maniere,NOM,602,N,N,,C/V\.'C/V\.C/(e)\
1811,con,con,NOM,602,Sub,Sub,comme,C/V\
1812,je,je,PRO:pers,602,Prn,Prn$,je,C/(e)\
1813,vous,vous,PRO:pers,602,Prn,Prn$$,2pp,C/V\
1814,cont,cont,VER,602,Vfin,Vfin,conter,C/V\
1815,",",",",PON,602,Pnc,Pnc,,
1816,Brandelis,brandelis,NOM,602,N,N,,C/V\.C/e\.'C/V\
1817,",",",",PON,602,Pnc,Pnc,,
1818,qui,qui,PROCON,602,Qux,Qux,qui,C/V\
1819,Kex,kex,NPR,602,N,N,,C/V\
1820,d',d',PRE,602,Pre,Pre,de,C/\
1821,Estraus,estraus,NPR,602,N,N,,/V\.'C/V\
1822,son,son,DET:poss,603,Det,Det,son4,C/V\
1823,compaingnon,compaingnon,NOM,603,N,N,,C/V\.C/V\.'C/V\
1824,voit,voit,VER,603,Vfin,Vfin,voir,C/V\
1825,abatu,abatu,VER,603,Vpp,Vpp,abbattre,/V\.C/V\.'C/V\
1826,",",",",PON,603,Pnc,Pnc,,
1827,s',s',PRO:pers,603,Prn,Prn$$,se,C/\
1828,apareille,apareille,VER,603,Vfin,Vfin,,/V\.C/V\.'C/V\.C/(e)\
1829,de,de,PRE,603,Pre,Pre,de,C/(e)\
1830,passer,passer,VER,603,Vinf,Vinf,passer,C/V\.'C/V\
1831,le,le,DET:def,603,Det,Det,le,C/(e)\
1832,pont,pont,NOM,604,N,N,,C/V\
1833,.,.,PON,604,Pnc,Pnc,,
1834,Quant,quant,ADV,604,Sub,Sub,quand,C/V\
1835,li,li,DET:def,604,Det,Det,le,C/V\
1836,cevaliers,cevaliers,NOM,604,N,N,,C/V\.C/V\.'C/V\
1837,du,du,PREDET:de,604,Pre+Det,Pre+Det,de.le,C/V\
1838,pont,pont,NOM,604,N,N,,C/V\
1839,voit,voit,VER,604,Vfin,Vfin,voir,C/V\
1840,Brandelis,brandelis,VER,604,N,N,,C/V\.C/e\.'C/V\
1841,",",",",PON,604,Pnc,Pnc,,
1842,ki,ki,PROCON,604,Qux,Qux,qui,C/V\
1843,passer,passer,VER,604,Vinf,Vinf,passer,C/V\.'C/V\
1844,voloit,voloit,VER,605,Vfin,Vfin,vouloir,C/V\.'C/V\
1845,",",",",PON,605,Pnc,Pnc,,
1846,il,il,PRO:pers,605,Prn,Prn$,il,/V\
1847,li,li,PRO:pers,605,Prn,Prn$$,li,C/V\
1848,escrie,escrie,VER,605,Vfin,Vfin,écrier,/V\.'C/V\./(e)\
1849,tout,tout,PRO:ind,605,QIs,QIs,tout,C/V\
1850,maintenant,maintenant,ADV,605,Adv,Adv,maintenant,C/V\.C/e\.'C/V\
1851,:,:,PON,605,Pnc,Pnc,,
1852,«,«,PON:cit,605,Pnc,Pnc,,
1853,Sire,sire,NOM,605,N,N,,'C/V\.C/(e)\
1854,cevaliers,cevaliers,NOM,605,N,N,,C/V\.C/V\.'C/V\
1855,",",",",PON,605,Pnc,Pnc,,
1856,le,le,DET:def,605,Det,Det,le,C/(e)\
1857,passage,passage,NOM,605,N,N,,C/V\.'C/V\.C/(e)\
1858,laissiés,laissiés,VER,606,Vfin,Vfin,laisser,C/V\.'C/V\
1859,",",",",PON,606,Pnc,Pnc,,
1860,se,se,PRO:invar,606,Sub,Sub,si3,C/(e)\
1861,vous,vous,PRO:pers,606,Prn,Prn,2pp,C/V\
1862,a,a,VER,606,Pre,Pre,à,/V\
1863,moi,moi,PRO:pers,606,Prn,Prn,moi,C/V\
1864,ne,ne,PRO:clit,606,Neg,Neg$$,ne,C/(e)\
1865,vous,vous,PRO:pers,606,Prn,Prn$$,2pp,C/V\
1866,volés,volés,VER,606,Vfin,Vfin,vouloir,C/V\.'C/V\
1867,combatre,combatre,VER,606,Vinf,Vinf,combattre,C/V\.'C/V\.C/(e)\
1868,!,!,PON,606,Pnc,Pnc,,
1869,»,»,PON:cit,606,Pnc,Pnc,,
1870,Brandelis,brandelis,VER,607,N,N,,C/V\.C/e\.'C/V\
1871,ne,ne,PRO:clit,607,Neg,Neg$$,ne,C/(e)\
1872,li,li,PRO:pers,607,Prn,Prn$$,li,C/V\
1873,respont,respont,VER,607,Vfin,Vfin,répondre,C/V\.'C/V\
1874,nul,nul,DET:ind,607,QIs,QIs,nul,C/V\
1875,mot,mot,NOM,607,N,N,,C/V\
1876,",",",",PON,607,Pnc,Pnc,,
1877,com,com,CON:subord,607,Sub,Sub,comme,C/V\
1878,cil,cil,PRO:demo,607,Dem,Dem,cil,C/V\
1879,ki,ki,PROCON,607,Qux,Qux,qui,C/V\
1880,a,a,PRE,607,Pre,Pre,à,/V\
1881,ce,ce,PRO:invar,607,Prn,Prn,ce,C/(e)\
1882,n',n',PRO:clit,607,Neg,Neg$$,ne,C/\
1883,entendoit,entendoit,VER,607,Vfin,Vfin,entendre,/V\.C/V\.'C/V\
1884,pas,pas,NOM,608,Neg,Neg,pas,C/V\
1885,",",",",PON,608,Pnc,Pnc,,
1886,ains,ains,ADV,608,Crd,Crd,ains,/V\
1887,s',s',PRO:pers,608,Prn,Prn$$,se,C/\
1888,apareille,apareille,VER,608,Vfin,Vfin,,/V\.C/V\.'C/V\.C/(e)\
1889,du,du,PREDET:de,608,Pre+Det,Pre+Det,de.le,C/V\
1890,passer,passer,VER,608,Vinf,Vinf,passer,C/V\.'C/V\
1891,.,.,PON,608,Pnc,Pnc,,
1892,Et,et,CON:coord,608,Crd,Crd,et,/V\
1893,li,li,DET:def,608,Det,Det,le,C/V\
1894,cevaliers,cevaliers,NOM,608,N,N,,C/V\.C/V\.'C/V\
1895,du,du,PREDET:de,608,Pre+Det,Pre+Det,de.le,C/V\
1896,pont,pont,NOM,609,N,N,,C/V\
1897,",",",",PON,609,Pnc,Pnc,,
1898,quant,quant,ADV,609,Sub,Sub,quand,C/V\
1899,il,il,PRO:pers,609,Prn,Prn$,il,/V\
1900,voit,voit,VER,609,Vfin,Vfin,voir,C/V\
1901,que,que,PROCON,609,Sub,Sub,que,C/(e)\
1902,chil,chil,PRO:demo,609,Dem,Dem,cil,C/V\
1903,ne,ne,PRO:clit,609,Neg,Neg$$,ne,C/(e)\
1904,veut,veut,VER,609,Vfin,Vfin,vouloir,C/V\
1905,laissier,laissier,VER,609,Vinf,Vinf,laisser,C/V\.'C/V\
1906,cheste,cheste,DET:demo,609,Dem,Dem,cist,'C/V\.C/(e)\
1907,voie,voie,NOM,609,N,N,,'C/V\./(e)\
1908,pour,pour,PRE,610,Pre,Pre,pour,C/V\
1909,doutance,doutance,NOM,610,N,N,,C/V\.'C/V\.C/(e)\
1910,de,de,PRE,610,Pre,Pre,de,C/(e)\
1911,lui,lui,PRO:pers,610,Prn,Prn,lui,C/V\
1912,",",",",PON,610,Pnc,Pnc,,
1913,il,il,PRO:pers,610,Prn,Prn$,il,/V\
1914,li,li,PRO:pers,610,Prn,Prn$$,li,C/V\
1915,laisse,laisse,VER,610,Vfin,Vfin,laisser,'C/V\.C/(e)\
1916,courre,courre,VER,610,Vinf,Vinf,courir,'C/V\.C/(e)\
1917,le,le,DET:def,610,Det,Det,le,C/(e)\
1918,glaive,glaive,NOM,610,N,N,,'C/V\.C/(e)\
1919,baissié,baissié,VER,610,Vpp,Vpp,,C/V\.'C/V\
1920,",",",",PON,610,Pnc,Pnc,,
1921,tant,tant,ADV,611,QIs,QIs,tant,C/V\
1922,com,com,CON:subord,611,Sub,Sub,comme,C/V\
1923,il,il,PRO:pers,611,Prn,Prn$,il,/V\
1924,puet,puet,VER,611,Vfin,Vfin,pouvoir2,C/V\
1925,du,du,PREDET:de,611,Pre+Det,Pre+Det,de.le,C/V\
1926,cheval,cheval,NOM,611,N,N,,C/V\.'C/V\
1927,traire,traire,VER,611,Vinf,Vinf,traire,'C/V\.C/(e)\
1928,",",",",PON,611,Pnc,Pnc,,
1929,et,et,CON:coord,611,Crd,Crd,et,/V\
1930,fiert,fiert,VER,611,Vfin,Vfin,férir,C/V\
1931,Brandelis,brandelis,VER,611,N,N,,C/V\.C/e\.'C/V\
1932,en,en,PRE,611,Pre,Pre,en,/V\
1933,son,son,DET:poss,611,Det,Det,son4,C/V\
1934,venir,venir,VER,612,Vinf,Vinf,venir,C/V\.'C/V\
1935,si,si,DET:poss,612,Adv,Adv,si4,C/V\
1936,durement,durement,NOM,612,N,N,,C/V\.C/e\.'C/V\
1937,que,que,PROCON,612,Sub,Sub,que,C/(e)\
1938,",",",",PON,612,Pnc,Pnc,,
1939,autretant,autretant,ADV,612,Adv,Adv,autretant,/V\.C/e\.'C/V\
1940,com,com,CON:subord,612,Sub,Sub,comme,C/V\
1941,il,il,PRO:pers,612,Prn,Prn$,il,/V\
1942,avoit,avoit,VER,612,Vfin,Vfin,avoir,/V\.'C/V\
1943,fait,fait,VER,612,Vpp,Vpp,faire,C/V\
1944,de,de,PRE,612,Pre,Pre,de,C/(e)\
1945,son,son,DET:poss,612,Det,Det,son4,C/V\
1946,compaing,compaing,NOM,613,N,N,,C/V\.'C/V\
1947,",",",",PON,613,Pnc,Pnc,,
1948,fist,fist,VER,613,Vfin,Vfin,faire,C/V\
1949,il,il,PRO:pers,613,Prn,Prn%,il,/V\
1950,sans,sans,PRE,613,Pre,Pre,sans,C/V\
1951,faille,faille,NOM,613,N,N,,'C/V\.C/(e)\
1952,de,de,PRE,613,Pre,Pre,de,C/(e)\
1953,cestui,cestui,PRO:demo,613,Dem,Dem,cist,C/V\.'C/V\
1954,a,a,PRE,613,Pre,Pre,à,/V\
1955,ceste,ceste,DET:demo,613,Dem,Dem,cist,'C/V\.C/(e)\
1956,fois,fois,NOM,613,N,N,,C/V\
1957,.,.,PON,613,Pnc,Pnc,,
1958,Quant,quant,ADV,613,Sub,Sub,quand,C/V\
1959,il,il,PRO:pers,614,Prn,Prn$,il,/V\
1960,a,a,VER,614,Vfin,Vfin,avoir,/V\
1961,ces,ces,DET:demo,614,Dem,Dem,cist,C/V\
1962,deus,deus,ADJ:card,614,QIs,QIs,deux,C/V\
1963,cevaliers,cevaliers,NOM,614,N,N,,C/V\.C/V\.'C/V\
1964,abatus,abatus,VER,614,Vpp,Vpp,abbattre,/V\.C/V\.'C/V\
1965,en,en,PRE,614,Pre,Pre,en,/V\
1966,tel,tel,ADJ,614,Adj,Adj,tel,C/V\
1967,maniere,maniere,NOM,614,N,N,,C/V\.'C/V\.C/(e)\
1968,com,com,CON:subord,614,Sub,Sub,comme,C/V\
1969,je,je,PRO:pers,614,Prn,Prn$,je,C/(e)\
1970,vous,vous,PRO:pers,614,Prn,Prn$$,2pp,C/V\
1971,cont,cont,VER,615,Vfin,Vfin,conter,C/V\
1972,",",",",PON,615,Pnc,Pnc,,
1973,il,il,PRO:pers,615,Prn,Prn$,il,/V\
1974,s',s',PRO:pers,615,Prn,Prn$$,se,C/\
1975,en,en,PRO:clit,615,Prn,Prn$$,en2,/V\
1976,retourne,retourne,VER,615,Vfin,Vfin,retourner,C/V\.'C/V\.C/(e)\
1977,esranment,esranment,ADV,615,Adv,Adv,,/V\.C/V\.'C/V\
1978,ariere,ariere,ADV,615,PrA,PrA,arrière,/V\.'C/V\.C/(e)\
1979,et,et,CON:coord,615,Crd,Crd,et,/V\
1980,s',s',PRO:pers,615,Prn,Prn$$,se,C/\
1981,arreste,arreste,VER,615,Vfin,Vfin,arrêter,/V\.'C/V\.C/(e)\
1982,de,de,PRE,615,Pre,Pre,de,C/(e)\
1983,cele,cele,DET:demo,615,Dem,Dem,cil,'C/V\.C/(e)\
1984,part,part,NOM,616,N,N,,C/V\
1985,u,u,PROCON,616,Qux,Qux,où,/V\
1986,il,il,PRO:pers,616,Prn,Prn$,il,/V\
1987,soloit,soloit,VER,616,Vfin,Vfin,souloir,C/V\.'C/V\
1988,estre,estre,VER,616,Vinf,Vinf,être,'/V\.C/(e)\
1989,assidueument,assidueument,ADV,616,Adv,Adv,,/V\.C/V\.C/V\.C/e\.'C/V\
1990,quant,quant,ADV,616,Sub,Sub,quand,C/V\
1991,il,il,PRO:pers,616,Prn,Prn,il,/V\
1992,le,le,DET:def,616,Det,Det,le,C/(e)\
1993,pont,pont,NOM,616,N,N,,C/V\
1994,gardoit,gardoit,VER,616,Vfin,Vfin,garder,C/V\.'C/V\
1995,",",",",PON,616,Pnc,Pnc,,
1996,et,et,CON:coord,617,Crd,Crd,et,/V\
1997,dist,dist,VER,617,Vfin,Vfin,dire,C/V\
1998,adont,adont,ADV,617,Adv,Adv,adonc,/V\.'C/V\
1999,as,as,PREDET:a,617,Pre+Det,Pre+Det,à.le,/V\
2000,deus,deus,ADJ:card,617,QIs,QIs,deux,C/V\
2001,cevaliers,cevaliers,NOM,617,N,N,,C/V\.C/V\.'C/V\
2002,:,:,PON,617,Pnc,Pnc,,
2003,«,«,PON:cit,617,Pnc,Pnc,,
2004,Signeur,signeur,NOM,617,N,N,,C/V\.'C/V\
2005,cevalier,cevalier,NOM,617,N,N,,C/V\.C/V\.'C/V\
2006,aventureus,aventureus,ADJ,618,Adj,Adj,,/V\.C/V\.C/V\.'C/V\
2007,",",",",PON,618,Pnc,Pnc,,
2008,or,or,ADV,618,Adv,Adv,or2,/V\
2009,poés,poés,VER,618,Vfin,Vfin,pouvoir2,C/V\.'C/V\
2010,le,le,DET:def,618,Det,Det,le,C/(e)\
2011,pont,pont,NOM,618,N,N,,C/V\
2012,passer,passer,VER,618,Vinf,Vinf,passer,C/V\.'C/V\
2013,a,a,PRE,618,Pre,Pre,à,/V\
2014,tele,tele,ADJ,618,Adj,Adj,tel,'C/V\.C/(e)\
2015,hounour,hounour,NOM,618,N,N,,/V\.'C/V\
2016,com,com,CON:subord,618,Sub,Sub,comme,C/V\
2017,vous,vous,PRO:pers,619,Prn,Prn$,2pp,C/V\
2018,veés,veés,VER,619,Vfin,Vfin,voir,C/(V)\.'/V\
2019,:,:,PON,619,Pnc,Pnc,,
2020,honni,honni,VER,619,Vpp,Vpp,,C/V\.'C/V\
2021,et,et,CON:coord,619,Crd,Crd,et,/V\
2022,vergoignié,vergoignié,VER,619,Vpp,Vpp,,C/V\.C/V\.'C/V\
2023,le,le,PRO:pers,619,Prn,Prn$$,3p,C/(e)\
2024,passerés,passerés,VER,619,Vfin,Vfin,passer,C/V\.C/e\.'C/V\
2025,",",",",PON,619,Pnc,Pnc,,
2026,ce,ce,PRO:invar,619,Prn,Prn,ce,C/(e)\
2027,poés,poés,VER,619,Vfin,Vfin,pouvoir2,C/V\.'C/V\
2028,vous,vous,PRO:pers,619,Prn,Prn%,2pp,C/V\
2029,veoir,veoir,VER,620,Vinf,Vinf,voir,C/(V)\.'/V\
2030,apertement,apertement,ADV,620,Adv,Adv,,/V\.C/V\.C/e\.'C/V\
2031,.,.,PON,620,Pnc,Pnc,,
2032,—,—,PON,620,Pnc,Pnc,,
2033,Sire,sire,NOM,620,N,N,,'C/V\.C/(e)\
2034,cevaliers,cevaliers,NOM,620,N,N,,C/V\.C/V\.'C/V\
2035,",",",",PON,620,Pnc,Pnc,,
2036,fait,fait,VER,620,Vfin,Vfin,faire,C/V\
2037,Brandelis,brandelis,VER,620,N,N,,C/V\.C/e\.'C/V\
2038,",",",",PON,620,Pnc,Pnc,,
2039,or,or,ADV,620,Adv,Adv,or2,/V\
2040,saciés,saciés,VER,621,Vfin,Vfin,savoir,C/V\.'C/V\
2041,tout,tout,PRO:ind,621,QIs,QIs,tout,C/V\
2042,vraiement,vraiement,ADV,621,Adv,Adv,,C/V\.C/(V)\.'/V\
2043,que,que,PROCON,621,Sub,Sub,que,C/(e)\
2044,ensi,ensi,ADV,621,Adv,Adv,ainsi,/V\.'C/V\
2045,ne,ne,PRO:clit,621,Neg,Neg$$,ne,C/(e)\
2046,m',m',PRO:pers,621,Prn,Prn$$,1ps,C/\
2047,escaperés,escaperés,VER,621,Vfin,Vfin,,/V\.C/V\.C/e\.'C/V\
2048,vous,vous,PRO:pers,621,Prn,Prn%,2pp,C/V\
2049,mie,mie,ADV,621,Neg,Neg,mie3,'C/V\./(e)\
2050,com,com,CON:subord,622,Sub,Sub,comme,C/V\
2051,vous,vous,PRO:pers,622,Prn,Prn$,2pp,C/V\
2052,quidiés,quidiés,VER,622,Vfin,Vfin,cuider,C/V\.'C/V\
2053,:,:,PON,622,Pnc,Pnc,,
2054,a,a,PRE,622,Pre,Pre,à,/V\
2055,combatre,combatre,VER,622,Vinf,Vinf,combattre,C/V\.'C/V\.C/(e)\
2056,vous,vous,PRO:pers,622,Prn,Prn$$,2pp,C/V\
2057,couvient,couvient,VER,622,Vfin,Vfin,convenir,C/V\.'C/V\
2058,a,a,PRE,622,Pre,Pre,à,/V\
2059,moi,moi,PRO:pers,622,Prn,Prn,moi,C/V\
2060,avant,avant,PRE,622,PrA,PrA,avant,/V\.'C/V\
2061,que,que,PROCON,623,Sub,Sub,que,C/(e)\
2062,je,je,PRO:pers,623,Prn,Prn,je,C/(e)\
2063,de,de,PRE,623,Pre,Pre,de,C/(e)\
2064,vous,vous,PRO:pers,623,Prn,Prn,2pp,C/V\
2065,departe,departe,VER,623,Vfin,Vfin,départir,C/V\.'C/V\.C/(e)\
2066,!,!,PON,623,Pnc,Pnc,,
2067,—,—,PON,623,Pnc,Pnc,,
2068,Ce,ce,PRO:invar,623,Prn,Prn,ce,C/(e)\
2069,ne,ne,PRO:clit,623,Neg,Neg$$,ne,C/(e)\
2070,puet,puet,VER,623,Vfin,Vfin,pouvoir2,C/V\
2071,estre,estre,VER,623,Vinf,Vinf,être,'/V\.C/(e)\
2072,",",",",PON,623,Pnc,Pnc,,
2073,fait,fait,VER,623,Vfin,Vfin,faire,C/V\
2074,Neroneux,neroneux,ADJ,623,N,N,,C/V\.C/V\.'C/V\
2075,!,!,PON,623,Pnc,Pnc,,
2076,A,a,PRE,624,Pre,Pre,à,/V\
2077,cevalier,cevalier,NOM,624,N,N,,C/V\.C/V\.'C/V\
2078,que,que,PROCON,624,Qux,Qux,que,C/(e)\
2079,je,je,PRO:pers,624,Prn,Prn$,je,C/(e)\
2080,abate,abate,VER,624,Vfin,Vfin,abbattre,/V\.'C/V\.C/(e)\
2081,en,en,PRE,624,Pre,Pre,en,/V\
2082,tel,tel,ADJ,624,Adj,Adj,tel,C/V\
2083,maniere,maniere,NOM,624,N,N,,C/V\.'C/V\.C/(e)\
2084,en,en,PRE,624,Pre,Pre,en,/V\
2085,cestui,cestui,DET:demo,624,Dem,Dem,cist,C/V\.'C/V\
2086,point,point,NOM,625,N,N,,C/V\
2087,ne,ne,PRO:clit,625,Neg,Neg$$,ne,C/(e)\
2088,me,me,PRO:pers,625,Prn,Prn$$,1ps,C/(e)\
2089,combatroie,combatroie,VER,625,Vfin,Vfin,combattre,C/V\.C/V\.'C/V\./(e)\
2090,je,je,PRO:pers,625,Prn,Prn%,je,C/(e)\
2091,en,en,PRE,625,Pre,Pre,en,/V\
2092,nule,nule,DET:ind,625,QIs,QIs,nul,'C/V\.C/(e)\
2093,guise,guise,NOM,625,N,N,,'C/V\.C/(e)\
2094,.,.,PON,625,Pnc,Pnc,,
2095,La,la,DET:def,625,Det,Det,le,C/V\
2096,coustume,coustume,NOM,625,N,N,,C/V\.'C/V\.C/(e)\
2097,de,de,PRE,625,Pre,Pre,de,C/(e)\
2098,cest,cest,DET:demo,626,Dem,Dem,cist,C/V\
2099,pont,pont,NOM,626,N,N,,C/V\
2100,est,est,VER,626,Vfin,Vfin,être,/V\
2101,tele,tele,ADJ,626,Adj,Adj,tel,'C/V\.C/(e)\
2102,que,que,PROCON,626,Sub,Sub,que,C/(e)\
2103,s',s',PRO:pers,626,Sub,Sub,si3,C/\
2104,il,il,PRO:pers,626,Prn,Prn$,il,/V\
2105,avenoit,avenoit,VER,626,Vfin,Vfin,avenir,/V\.C/e\.'C/V\
2106,par,par,PRE,626,Pre,Pre,par,C/V\
2107,aucune,aucune,DET:ind,626,QIs,QIs,aucun,/V\.'C/V\.C/(e)\
2108,aventure,aventure,NOM,626,N,N,,/V\.C/V\.'C/V\.C/(e)\
2109,que,que,PROCON,626,Sub,Sub,que,C/(e)\
2110,nous,nous,PRO:pers,627,Prn,Prn$,1pp,C/V\
2111,nous,nous,PRO:pers,627,Prn,Prn$$,1pp,C/V\
2112,entrabatissom,entrabatissom,VER,627,Vfin,Vfin,,/V\.C/e\.C/V\.C/V\.'C/V\
2113,ensamble,ensamble,ADV,627,Adv,Adv,ensemble,/V\.'C/V\.C/(e)\
2114,",",",",PON,627,Pnc,Pnc,,
2115,dont,dont,PRO:invar,627,Adv,Adv,donc,C/V\
2116,i,i,PRO:clit,627,Prn,Prn$$,y2,/V\
2117,seroit,seroit,VER,627,Vfin,Vfin,être,C/V\.'C/V\
2118,la,la,DET:def,627,Det,Det,le,C/V\
