wd_id,word,lex_id,pos_nca,chapter_id,textlineid,syntag,syntag2,lemma,syllabified
1723,benoiet,benoiet,ADJ:obj:masc:sg,6,191,Adj,Adj,,C/V\.C/V\.'C/V\
1724,saint,saint,ADJ:obj:masc:sg,6,191,Adj,Adj,saint,C/V\
1725,loys,loys,NPR:obj:masc:sg,6,191,N,N,,C/V\
1726,et,et,CON:coord,6,191,Crd,Crd,et,/V\
1727,a,a,PRE,6,191,Pre,Pre,à,/V\
1728,l,l',DET:def:obj:femi:sg,6,191,Det,Det,le,C/\
1729,invocacion,invocacion,NOM:obj:femi:sg,6,191,N,N,,/V\.C/V\.C/V\.C/{V}\.'/V\
1730,d,d',PRE,6,191,Pre,Pre,de,C/\
1731,icelui,icelui,PRO:demo:obj:masc:sg,6,191,Dem,Dem,cil,/V\.C/e\.'C/V\
1732,.,.,PON,6,191,Pnc,Pnc,,
1733,et,et,CON:coord,6,192,Crd,Crd,et,/V\
1734,les,les,DET:def:suj:masc:pl,6,192,Det,Det,le,C/V\
1735,inquisiteurs,inquisiteurs,NOM:suj:masc:pl,6,192,N,N,,/V\.C/V\.C/V\.'C/V\
1736,virent,virent,VER:simp:3:pl,6,192,Vfin,Vfin,voir,'C/V\.C/e\
1737,la,la,DET:def:obj:femi:sg,6,192,Det,Det,le,C/V\
1738,dite,dite,VER:pper:femi:sg,6,192,Vpp,Vpp,dire,'C/V\.C/(e)\
1739,pucele,pucele,NOM:obj:femi:sg,6,192,N,N,,C/V\.'C/V\.C/(e)\
1740,et,et,CON:coord,6,192,Crd,Crd,et,/V\
1741,leur,leur,PRO:pers:dat:3:pl,6,192,Prn,Prn$$,leur,C/V\
1742,fu,fu,VER:simp:3:sg,6,192,Vfin,Vfin,être,C/V\
1743,moustree,moustree,VER:pper:femi:sg,6,192,Vpp,Vpp,montrer,C/V\.'C/V\./(e)\
1744,devant,devant,PRE,6,192,PrA,PrA,devant,C/V\.'C/V\
1745,eus,eus,PRO:pers:acc:3:masc:pl:bet,6,192,Prn,Prn,eux,/V\
1746,",",",",PON,6,192,Pnc,Pnc,,
1747,et,et,CON:coord,6,192,Crd,Crd,et,/V\
1748,atouchierent,atouchierent,VER:simp:3:pl,6,192,Vfin,Vfin,,/V\.C/V\.'C/V\.C/e\
1749,eu,eu,PREDET:en:obj:masc:sg,6,192,Pre+Det,Pre+Det,en.le,/(V)\.'/V\
1750,lieu,lieu,NOM:obj:masc:sg,6,192,N,N,,C/V\
1751,ou,ou,PROCON,6,192,Qux,Qux,où,/V\
1752,cele,cele,DET:demo:suj:femi:sg,6,192,Dem,Dem,cil,'C/V\.C/(e)\
1753,maladie,maladie,NOM:suj:femi:sg,6,192,N,N,,C/V\.C/V\.'C/V\./(e)\
1754,avoit,avoit,VER:impf:3:sg,6,192,Vfin,Vfin,avoir,/V\.'C/V\
1755,esté,esté,VER:pper:masc:sg,6,192,Vpp,Vpp,être,/V\.'C/V\
1756,",",",",PON,6,192,Pnc,Pnc,,
1757,mes,mes,CON:subord,6,192,Crd,Crd,mais,C/V\
1758,il,il,PRO:pers:suj:3:masc:sg:unb,6,192,Prn,Prn$,il,/V\
1759,n,n,PRO:clit,6,192,Neg,Neg$$,ne,C/\
1760,i,i,PRO:clit,6,192,Prn,Prn$$,y2,/V\
1761,paroit,paroit,VER:impf:3:sg,6,192,Vfin,Vfin,parler,C/V\.'C/V\
1762,riens,riens,ADV,6,192,N,N,rien,C/V\
1763,que,que,PROCON,6,192,Sub,Sub,que,C/(e)\
1764,une,une,DET:ndf:suj:femi:sg,6,192,QIs,QIs,un,'/V\.C/(e)\
1765,petite,petite,ADJ:suj:femi:sg,6,192,Adj,Adj,petit,C/V\.'C/V\.C/(e)\
1766,tracete,tracete,NOM:suj:femi:sg,6,192,N,N,,C/V\.'C/V\.C/(e)\
1767,qui,qui,PROCON,6,192,Qux,Qux,qui,C/V\
1768,estoit,estoit,VER:impf:3:sg,6,192,Vfin,Vfin,être,/V\.'C/V\
1769,ja,ja,ADV,6,192,Adv,Adv,jà,C/V\
1770,toute,toute,PRO:ind:suj:femi:sg,6,192,QIs,QIs,tout,'C/V\.C/(e)\
1771,affermee,affermee,VER:pper:femi:sg,6,192,Vpp,Vpp,,/V\.C/V\.'C/V\./(e)\
1772,et,et,CON:coord,6,192,Crd,Crd,et,/V\
1773,guerie,guerie,VER:pper:femi:sg,6,192,Vpp,Vpp,guérir,C/V\.'C/V\./(e)\
1774,du,du,PREDET:de:obj:masc:sg,6,192,Pre+Det,Pre+Det,de.le,C/V\
1775,tout,tout,PRO:ind:obj:masc:sg,6,192,QIs,QIs,tout,C/V\
1776,.,.,PON,6,192,Pnc,Pnc,,
1777,guillot,guillot,NPR:suj:masc:sg,7,193,N,N,,C/V\.'C/V\
1778,dit,dit,VER:pper:masc:sg,7,193,Vpp,Vpp,dire,C/V\
1779,le,le,DET:def:suj:masc:sg,7,193,Det,Det,le,C/(e)\
1780,potencier,potencier,NOM:suj:masc:sg,7,193,N,N,,C/V\.C/V\.'C/V\
1781,",",",",PON,7,193,Pnc,Pnc,,
1782,nez,nez,VER:pper:masc:pl,7,193,Vpp,Vpp,naître,C/V\
1783,de,de,PRE,7,193,Pre,Pre,de,C/(e)\
1784,varenguebec,varenguebec,NPR:obj:masc:sg,7,193,N,N,,C/V\.C/V\.C/e\.'C/V\
1785,outre,outre,ADV,7,193,PrA,PrA,outre2,'/V\.C/(e)\
1786,les,les,DET:def:obj:masc:pl,7,193,Det,Det,le,C/V\
1787,guez,guez,NOM:obj:masc:pl,7,193,N,N,,C/V\
1788,du,du,PREDET:de:obj:masc:sg,7,193,Pre+Det,Pre+Det,de.le,C/V\
1789,dyocese,dyocese,NOM:obj:masc:sg,7,193,N,N,,C/V\.C/V\.'C/V\.C/(e)\
1790,de,de,PRE,7,193,Pre,Pre,de,C/(e)\
1791,coustances,coustances,NPR:obj:masc:sg,7,193,N,N,,C/V\.'C/V\.C/e\
1792,",",",",PON,7,193,Pnc,Pnc,,
1793,vint,vint,VER:simp:3:sg,7,193,Vfin,Vfin,venir,C/V\
1794,a,a,PRE,7,193,Pre,Pre,à,/V\
1795,paris,paris,NPR:obj:masc:sg,7,193,N,N,,C/V\.'C/V\
1796,environ,environ,ADV,7,193,PrA,PrA,environ,/V\.C/V\.'C/V\
1797,le,le,DET:def:obj:masc:sg,7,193,Det,Det,le,C/(e)\
1798,douzieme,douzieme,ADJ:ord:obj:masc:sg,7,193,Adj,Adj,,C/V\.'C/V\.C/(e)\
1799,an,an,NOM:obj:masc:sg,7,193,N,N,,/V\
1800,de,de,PRE,7,193,Pre,Pre,de,C/(e)\
1801,son,son,DET:poss:obj:masc:sg,7,193,Det,Det,son4,C/V\
1802,aage,aage,NOM:obj:masc:sg,7,193,N,N,,/(V)\.'/V\
1803,",",",",PON,7,193,Pnc,Pnc,,
1804,et,et,CON:coord,7,193,Crd,Crd,et,/V\
1805,fu,fu,VER:simp:3:sg,7,193,Vfin,Vfin,être,C/V\
1806,avec,avec,PRE,7,193,PrA,PrA,avec,/V\.'C/V\
1807,robert,robert,NPR:obj:masc:sg,7,193,N,N,,C/V\.'C/V\
1808,dit,dit,VER:pper:masc:sg,7,193,Vpp,Vpp,dire,C/V\
1809,reboule,reboule,NPR:obj:masc:sg,7,193,N,N,,C/V\.'C/V\.C/(e)\
1810,",",",",PON,7,193,Pnc,Pnc,,
1811,foulon,foulon,NOM:obj:masc:sg,7,193,N,N,,C/V\.'C/V\
1812,et,et,CON:coord,7,193,Crd,Crd,et,/V\
1813,bourgois,bourgois,NOM:obj:masc:sg,7,193,N,N,,C/V\.'C/V\
1814,de,de,PRE,7,193,Pre,Pre,de,C/(e)\
1815,paris,paris,NPR:obj:masc:sg,7,193,N,N,,C/V\.'C/V\
1816,",",",",PON,7,193,Pnc,Pnc,,
1817,sain,sain,ADJ:suj:masc:sg,7,193,Adj,Adj,,C/V\
1818,par,par,PRE,7,193,Pre,Pre,par,C/V\
1819,un,un,DET:ndf:obj:masc:sg,7,193,QIs,QIs,un,/V\
1820,an,an,NOM:obj:masc:sg,7,193,N,N,,/V\
1821,et,et,CON:coord,7,193,Crd,Crd,et,/V\
1822,demi,demi,ADJ:obj:masc:sg,7,193,Adj,Adj,demi,C/V\.'C/V\
1823,ou,ou,PROCON,7,193,Crd,Crd,ou,/V\
1824,environ,environ,ADV,7,193,PrA,PrA,environ,/V\.C/V\.'C/V\
1825,.,.,PON,7,193,Pnc,Pnc,,
1826,et,et,CON:coord,7,194,Crd,Crd,et,/V\
1827,lors,lors,ADV,7,194,Adv,Adv,lors,C/V\
1828,le,le,PRO:pers:obj:3:masc:sg:unb,7,194,Prn,Prn$$,le,C/(e)\
1829,prist,prist,VER:simp:3:sg,7,194,Vfin,Vfin,prendre,C/V\
1830,une,une,DET:ndf:suj:femi:sg,7,194,QIs,QIs,un,'/V\.C/(e)\
1831,maladie,maladie,NOM:suj:femi:sg,7,194,N,N,,C/V\.C/V\.'C/V\./(e)\
1832,en,en,PRE,7,194,Pre,Pre,en,/V\
1833,son,son,DET:poss:obj:masc:sg,7,194,Det,Det,son4,C/V\
1834,pie,pié,NOM:obj:masc:sg,7,194,N,N,,C/V\
1835,destre,destre,ADJ:obj:masc:sg,7,194,Adj,Adj,dextre,'C/V\.C/(e)\
1836,souz,souz,PRE,7,194,PrA,PrA,sous,C/V\
1837,la,la,DET:def:obj:femi:sg,7,194,Det,Det,le,C/V\
1838,cheville,cheville,NOM:obj:femi:sg,7,194,N,N,,C/V\.'C/V\.C/(e)\
1839,du,du,PREDET:de:obj:masc:sg,7,194,Pre+Det,Pre+Det,de.le,C/V\
1840,pie,pié,NOM:obj:masc:sg,7,194,N,N,,C/V\
1841,dedenz,dedenz,ADV,7,194,PrA,PrA,dedans,C/V\.'C/V\
1842,et,et,CON:coord,7,194,Crd,Crd,et,/V\
1843,dehors,dehors,ADV,7,194,PrA,PrA,dehors,C/V\.'C/V\
1844,",",",",PON,7,194,Pnc,Pnc,,
1845,et,et,CON:coord,7,194,Crd,Crd,et,/V\
1846,enfla,enfla,VER:simp:3:sg,7,194,Vfin,Vfin,,/V\.'C/V\
1847,son,son,DET:poss:suj:masc:sg,7,194,Det,Det,son4,C/V\
1848,pie,pié,NOM:suj:masc:sg,7,194,N,N,,C/V\
1849,",",",",PON,7,194,Pnc,Pnc,,
1850,et,et,CON:coord,7,194,Crd,Crd,et,/V\
1851,commenca,commenca,VER:simp:3:sg,7,194,Vfin,Vfin,commencer,C/V\.C/V\.'C/V\
1852,a,a,PRE,7,194,Pre,Pre,à,/V\
1853,clochier,clochier,VER:infi,7,194,Vinf,Vinf,,C/V\.'C/V\
1854,et,et,CON:coord,7,194,Crd,Crd,et,/V\
1855,aloit,aloit,VER:impf:3:sg,7,194,Vfin,Vfin,aller,/V\.'C/V\
1856,clochant,clochant,VER:ppre,7,194,Vprs,Vprs,,C/V\.'C/V\
1857,",",",",PON,7,194,Pnc,Pnc,,
1858,et,et,CON:coord,7,194,Crd,Crd,et,/V\
1859,einsi,einsi,ADV,7,194,Adv,Adv,ainsi,/V\.'C/V\
1860,fu,fu,VER:simp:3:sg,7,194,Vfin,Vfin,être,C/V\
1861,il,il,PRO:pers:suj:3:masc:sg:unb,7,194,Prn,Prn%,il,/V\
1862,un,un,DET:ndf:obj:masc:sg,7,194,QIs,QIs,un,/V\
1863,an,an,NOM:obj:masc:sg,7,194,N,N,,/V\
1864,.,.,PON,7,194,Pnc,Pnc,,
1865,et,et,CON:coord,7,195,Crd,Crd,et,/V\
1866,comme,comme,CON:subord,7,195,Sub,Sub,comme,'C/V\.C/(e)\
1867,le,le,DET:def:suj:masc:sg,7,195,Det,Det,le,C/(e)\
1868,dit,dit,VER:pper:masc:sg,7,195,Vpp,Vpp,dire,C/V\
1869,guillot,guillot,NPR:suj:masc:sg,7,195,N,N,,C/V\.'C/V\
1870,ne,ne,PRO:clit,7,195,Neg,Neg$$,ne,C/(e)\
1871,fust,fust,VER:subi:3:sg,7,195,Vfin,Vfin,être,C/V\
1872,pas,pas,NOM:obj:masc:pl,7,195,Neg,Neg,pas,C/V\
1873,delivré,delivré,VER:pper:masc:sg,7,195,Vpp,Vpp,,C/V\.C/V\.'C/V\
1874,",",",",PON,7,195,Pnc,Pnc,,
1875,il,il,PRO:pers:suj:3:masc:sg:unb,7,195,Prn,Prn$,il,/V\
1876,demanda,demanda,VER:simp:3:sg,7,195,Vfin,Vfin,demander,C/V\.C/V\.'C/V\
1877,et,et,CON:coord,7,195,Crd,Crd,et,/V\
1878,quist,quist,VER:simp:3:sg,7,195,Vfin,Vfin,quérir,C/V\
1879,conseill,conseill,NOM:obj:masc:sg,7,195,N,N,,C/V\.'C/V\
1880,des,des,PREDET:de:obj:masc:pl,7,195,Pre+Det,Pre+Det,de.le,C/V\
1881,mires,mires,NOM:obj:masc:pl,7,195,N,N,,'C/V\.C/e\
1882,",",",",PON,7,195,Pnc,Pnc,,
1883,qui,qui,PROCON,7,195,Qux,Qux,qui,C/V\
1884,li,li,PRO:pers:suj:3:masc:sg:bet,7,195,Prn,Prn$$,li,C/V\
1885,distrent,distrent,VER:simp:3:pl,7,195,Vfin,Vfin,dire,'C/V\.C/e\
1886,que,que,PROCON,7,195,Sub,Sub,que,C/(e)\
1887,il,il,PRO:pers:suj:3:masc:sg:unb,7,195,Prn,Prn$,il,/V\
1888,couvendroit,couvendroit,VER:cond:3:sg,7,195,Vfin,Vfin,convenir,C/V\.C/V\.'C/V\
1889,trenchier,trenchier,VER:infi,7,195,Vinf,Vinf,,C/V\.'C/V\
1890,son,son,DET:poss:obj:masc:sg,7,195,Det,Det,son4,C/V\
1891,pie,pié,NOM:obj:masc:sg,7,195,N,N,,C/V\
1892,de,de,PRE,7,195,Pre,Pre,de,C/(e)\
1893,chascune,chascune,DET:ind:obj:femi:sg,7,195,QIs,QIs,chacun,C/V\.'C/V\.C/(e)\
1894,partie,partie,NOM:obj:femi:sg,7,195,N,N,,C/V\.'C/V\./(e)\
1895,pour,pour,PRE,7,195,Pre,Pre,pour,C/V\
1896,la,la,DET:def:obj:femi:sg,7,195,Det,Det,le,C/V\
1897,maladie,maladie,NOM:obj:femi:sg,7,195,N,N,,C/V\.C/V\.'C/V\./(e)\
1898,qui,qui,PROCON,7,195,Qux,Qux,qui,C/V\
1899,ilecques,ilecques,ADV,7,195,Adv,Adv,illuec,/V\.'C/V\.C/e\
1900,s,s,PROCON,7,195,Prn,Prn$$,se,C/\
1901,estoit,estoit,VER:impf:3:sg,7,195,Vfin,Vfin,être,/V\.'C/V\
1902,concueillie,concueillie,VER:pper:femi:sg,7,195,Vpp,Vpp,concueillir,C/V\.C/V\.'C/V\./(e)\
1903,et,et,CON:coord,7,195,Crd,Crd,et,/V\
1904,aunee,aunee,VER:pper:femi:sg,7,195,Vpp,Vpp,,/(V)\./V\.'C/V\./(e)\
1905,.,.,PON,7,195,Pnc,Pnc,,
1906,et,et,CON:coord,7,196,Crd,Crd,et,/V\
1907,einsi,einsi,ADV,7,196,Adv,Adv,ainsi,/V\.'C/V\
1908,mestre,mestre,NOM:suj:masc:sg,7,196,N,N,,'C/V\.C/(e)\
1909,henri,henri,NPR:suj:masc:sg,7,196,N,N,,C/V\.'C/V\
1910,du,du,PREDET:de:obj:masc:sg,7,196,Pre+Det,Pre+Det,de.le,C/V\
1911,perche,perche,NPR:obj:masc:sg,7,196,N,N,,'C/V\.C/(e)\
1912,qui,qui,PROCON,7,196,Qux,Qux,qui,C/V\
1913,demouroit,demouroit,VER:impf:3:sg,7,196,Vfin,Vfin,demeurer,C/V\.C/V\.'C/V\
1914,a,a,PRE,7,196,Pre,Pre,à,/V\
1915,paris,paris,NPR:obj:masc:sg,7,196,N,N,,C/V\.'C/V\
1916,",",",",PON,7,196,Pnc,Pnc,,
1917,cyrurgien,cyrurgien,NOM:suj:masc:sg,7,196,N,N,,C/V\.C/V\.C/{V}\.'/V\
1918,",",",",PON,7,196,Pnc,Pnc,,
1919,trencha,trencha,VER:simp:3:sg,7,196,Vfin,Vfin,,C/V\.'C/V\
1920,le,le,DET:def:obj:masc:sg,7,196,Det,Det,le,C/(e)\
1921,pie,pié,NOM:obj:masc:sg,7,196,N,N,,C/V\
1922,du,du,PREDET:de:obj:masc:sg,7,196,Pre+Det,Pre+Det,de.le,C/V\
1923,dit,dit,VER:pper:masc:sg,7,196,Vpp,Vpp,dire,C/V\
1924,guillot,guillot,NPR:obj:masc:sg,7,196,N,N,,C/V\.'C/V\
1925,en,en,PRE,7,196,Pre,Pre,en,/V\
1926,trois,trois,ADJ:card,7,196,QIs,QIs,trois,C/V\
1927,liex,liex,NOM:obj:masc:pl,7,196,N,N,,C/V\
1928,souz,souz,PRE,7,196,PrA,PrA,sous,C/V\
1929,la,la,DET:def:obj:femi:sg,7,196,Det,Det,le,C/V\
1930,cheville,cheville,NOM:obj:femi:sg,7,196,N,N,,C/V\.'C/V\.C/(e)\
1931,dedenz,dedenz,ADV,7,196,PrA,PrA,dedans,C/V\.'C/V\
1932,et,et,CON:coord,7,196,Crd,Crd,et,/V\
1933,dehors,dehors,ADV,7,196,PrA,PrA,dehors,C/V\.'C/V\
1934,",",",",PON,7,196,Pnc,Pnc,,
1935,et,et,CON:coord,7,196,Crd,Crd,et,/V\
1936,ot,ot,VER:simp:3:sg,7,196,Vfin,Vfin,avoir,/V\
1937,le,le,DET:def:obj:masc:sg,7,196,Det,Det,le,C/(e)\
1938,dit,dit,VER:pper:masc:sg,7,196,Vpp,Vpp,dire,C/V\
1939,guillot,guillot,NPR:obj:masc:sg,7,196,N,N,,C/V\.'C/V\
1940,apres,aprés,PRE,7,196,PrA,PrA,après,/V\.'C/V\
1941,ce,ce,PRO:invar,7,196,Prn,Prn,ce,C/(e)\
1942,par,par,PRE,7,196,Pre,Pre,par,C/V\
1943,dis,dis,ADJ:card,7,196,QIs,QIs,dix,C/V\
1944,semaines,semaines,NOM:obj:femi:pl,7,196,N,N,,C/V\.'C/V\.C/e\
1945,.,.,PON,7,196,Pnc,Pnc,,
1946,mes,mes,CON:subord,7,197,Crd,Crd,mais,C/V\
1947,ce,ce,PRO:invar,7,197,Prn,Prn,ce,C/(e)\
1948,ne,ne,PRO:clit,7,197,Neg,Neg$$,ne,C/(e)\
1949,li,li,PRO:pers:suj:3:masc:sg:bet,7,197,Prn,Prn$$,li,C/V\
1950,proufitoit,proufitoit,VER:impf:3:sg,7,197,Vfin,Vfin,,C/V\.C/V\.'C/V\
1951,riens,riens,ADV,7,197,N,N,rien,C/V\
1952,",",",",PON,7,197,Pnc,Pnc,,
1953,aincois,aincois,ADV,7,197,Adv,Adv,ainçois,/V\.'C/V\
1954,sembloit,sembloit,VER:impf:3:sg,7,197,Vfin,Vfin,sembler,C/V\.'C/V\
1955,que,que,PROCON,7,197,Sub,Sub,que,C/(e)\
1956,ce,ce,PRO:invar,7,197,Prn,Prn,ce,C/(e)\
1957,li,li,PRO:pers:suj:3:masc:sg:bet,7,197,Prn,Prn$$,li,C/V\
1958,neust,neust,VER:subi:3:sg,7,197,Vfin,Vfin,nuire,C/(V)\.'/V\
1959,que,que,PROCON,7,197,Qux,Qux,que,C/(e)\
1960,li,li,DET:def:suj:masc:sg,7,197,Det,Det,le,C/V\
1961,mires,mires,NOM:suj:masc:sg,7,197,N,N,,'C/V\.C/e\
1962,li,li,PRO:pers:suj:3:masc:sg:bet,7,197,Prn,Prn$$,li,C/V\
1963,fesoit,fesoit,VER:impf:3:sg,7,197,Vfin,Vfin,faire,C/V\.'C/V\
1964,.,.,PON,7,197,Pnc,Pnc,,
1965,et,et,CON:coord,7,198,Crd,Crd,et,/V\
1966,adonques,adonques,ADV,7,198,Adv,Adv,adonc,/V\.'C/V\.C/e\
1967,quant,quant,ADV,7,198,Sub,Sub,quand,C/V\
1968,li,li,DET:def:suj:masc:sg,7,198,Det,Det,le,C/V\
1969,dit,dit,VER:pper:masc:sg,7,198,Vpp,Vpp,dire,C/V\
1970,mires,mires,NOM:suj:masc:sg,7,198,N,N,,'C/V\.C/e\
1971,s,s,PROCON,7,198,Prn,Prn$$,se,C/\
1972,averti,averti,VER:simp:3:sg,7,198,Vfin,Vfin,,/V\.C/V\.'C/V\
1973,de,de,PRE,7,198,Pre,Pre,de,C/(e)\
1974,ce,ce,PRO:invar,7,198,Prn,Prn,ce,C/(e)\
1975,",",",",PON,7,198,Pnc,Pnc,,
1976,il,il,PRO:pers:suj:3:masc:sg:unb,7,198,Prn,Prn$,il,/V\
1977,conseilla,conseilla,VER:simp:3:sg,7,198,Vfin,Vfin,conseiller2,C/V\.C/V\.'C/V\
1978,au,au,PREDET:a:obj:masc:sg,7,198,Pre+Det,Pre+Det,à.le,/V\
1979,dit,dit,VER:pper:masc:sg,7,198,Vpp,Vpp,dire,C/V\
1980,guillot,guillot,NPR:obj:masc:sg,7,198,N,N,,C/V\.'C/V\
1981,que,que,PROCON,7,198,Sub,Sub,que,C/(e)\
1982,il,il,PRO:pers:suj:3:masc:sg:unb,7,198,Prn,Prn$,il,/V\
1983,alast,alast,VER:subi:3:sg,7,198,Vfin,Vfin,aller,/V\.'C/V\
1984,a,a,PRE,7,198,Pre,Pre,à,/V\
1985,saint,saint,ADJ:obj:masc:sg,7,198,Adj,Adj,saint,C/V\
1986,eloy,eloy,NPR:obj:masc:sg,7,198,N,N,,/V\.'C/V\
1987,en,en,PRE,7,198,Pre,Pre,en,/V\
1988,pelerinage,pelerinage,NOM:obj:masc:sg,7,198,N,N,,C/V\.C/e\.C/V\.'C/V\.C/(e)\
1989,et,et,CON:coord,7,198,Crd,Crd,et,/V\
1990,que,que,PROCON,7,198,Sub,Sub,que,C/(e)\
1991,il,il,PRO:pers:suj:3:masc:sg:unb,7,198,Prn,Prn$,il,/V\
1992,priast,priast,VER:subi:3:sg,7,198,Vfin,Vfin,prier,C/V\.'C/V\
1993,ilecques,ilecques,ADV,7,198,Adv,Adv,illuec,/V\.'C/V\.C/e\
1994,a,a,PRE,7,198,Pre,Pre,à,/V\
1995,dieu,dieu,NOM:obj:masc:sg,7,198,N,N,,C/V\
1996,que,que,PROCON,7,198,Sub,Sub,que,C/(e)\
1997,par,par,PRE,7,198,Pre,Pre,par,C/V\
1998,les,les,DET:def:obj:masc:pl,7,198,Det,Det,le,C/V\
1999,merites,merites,NOM:obj:masc:pl,7,198,N,N,,C/V\.'C/V\.C/e\
2000,de,de,PRE,7,198,Pre,Pre,de,C/(e)\
2001,saint,saint,ADJ:obj:masc:sg,7,198,Adj,Adj,saint,C/V\
2002,eloy,eloy,NPR:obj:masc:sg,7,198,N,N,,/V\.'C/V\
2003,il,il,PRO:pers:suj:3:masc:sg:unb,7,198,Prn,Prn$,il,/V\
2004,le,le,PRO:pers:obj:3:masc:sg:unb,7,198,Prn,Prn$$,le,C/(e)\
2005,vosist,vosist,VER:subi:3:sg,7,198,Vfin,Vfin,vouloir,C/V\.'C/V\
2006,delivrer,delivrer,VER:infi,7,198,Vinf,Vinf,,C/V\.C/V\.'C/V\
2007,de,de,PRE,7,198,Pre,Pre,de,C/(e)\
2008,la,la,DET:def:obj:femi:sg,7,198,Det,Det,le,C/V\
2009,maladie,maladie,NOM:obj:femi:sg,7,198,N,N,,C/V\.C/V\.'C/V\./(e)\
2010,devant,devant,PRE,7,198,PrA,PrA,devant,C/V\.'C/V\
2011,dite,dite,VER:pper:femi:sg,7,198,Vpp,Vpp,dire,'C/V\.C/(e)\
2012,",",",",PON,7,198,Pnc,Pnc,,
2013,quar,quar,CON:coord,7,198,Crd,Crd,car,C/V\
2014,il,il,PRO:pers:suj:3:masc:sg:unb,7,198,Prn,Prn$,il,/V\
2015,ne,ne,PRO:clit,7,198,Neg,Neg$$,ne,C/(e)\
2016,creoit,creoit,VER:impf:3:sg,7,198,Vfin,Vfin,croire,C/(V)\.'/V\
2017,pas,pas,NOM:obj:masc:pl,7,198,Neg,Neg,pas,C/V\
2018,que,que,PROCON,7,198,Sub,Sub,que,C/(e)\
2019,par,par,PRE,7,198,Pre,Pre,par,C/V\
2020,oevre,oevre,NOM:obj:femi:sg,7,198,N,N,,'/V\.C/e\
2021,d,d',PRE,7,198,Pre,Pre,de,C/\
2022,omme,omme,NOM:obj:masc:sg,7,198,N,N,,'/V\.C/(e)\
2023,ou,ou,PROCON,7,198,Crd,Crd,ou,/V\
2024,par,par,PRE,7,198,Pre,Pre,par,C/V\
2025,medicine,medicine,NOM:obj:femi:sg,7,198,N,N,,C/V\.C/V\.'C/V\.C/(e)\
2026,il,il,PRO:pers:suj:3:masc:sg:unb,7,198,Prn,Prn$,il,/V\
2027,peust,peust,VER:subi:3:sg,7,198,Vfin,Vfin,pouvoir2,C/(V)\.'/V\
2028,estre,estre,VER:infi,7,198,Vinf,Vinf,être,'/V\.C/(e)\
2029,gueri,gueri,VER:pper:masc:sg,7,198,Vpp,Vpp,guérir,C/V\.'C/V\
2030,",",",",PON,7,198,Pnc,Pnc,,
2031,ce,ce,PRO:invar,7,198,Prn,Prn,ce,C/(e)\
2032,disoit,disoit,VER:impf:3:sg,7,198,Vfin,Vfin,dire,C/V\.'C/V\
2033,il,il,PRO:pers:suj:3:masc:sg:unb,7,198,Prn,Prn%,il,/V\
2034,au,au,PREDET:a:obj:masc:sg,7,198,Pre+Det,Pre+Det,à.le,/V\
2035,dit,dit,VER:pper:masc:sg,7,198,Vpp,Vpp,dire,C/V\
2036,guillot,guillot,NPR:obj:masc:sg,7,198,N,N,,C/V\.'C/V\
2037,.,.,PON,7,198,Pnc,Pnc,,
2038,pour,pour,PRE,7,199,Pre,Pre,pour,C/V\
2039,la,la,DET:def:obj:femi:sg,7,199,Det,Det,le,C/V\
2040,quele,quele,ADJ:obj:femi:sg,7,199,Qux,Qux,quel,'C/V\.C/(e)\
2041,chose,chose,NOM:obj:femi:sg,7,199,N,N,,'C/V\.C/(e)\
2042,le,le,DET:def:suj:masc:sg,7,199,Det,Det,le,C/(e)\
2043,dit,dit,VER:pper:masc:sg,7,199,Vpp,Vpp,dire,C/V\
2044,guillot,guillot,NPR:suj:masc:sg,7,199,N,N,,C/V\.'C/V\
2045,fu,fu,VER:simp:3:sg,7,199,Vfin,Vfin,être,C/V\
2046,dolent,dolent,ADJ:suj:masc:sg,7,199,Adj,Adj,dolent,C/V\.'C/V\
2047,et,et,CON:coord,7,199,Crd,Crd,et,/V\
2048,angoisseus,angoisseus,ADJ:suj:masc:sg,7,199,Adj,Adj,,/V\.C/V\.'C/V\
2049,pour,pour,PRE,7,199,Pre,Pre,pour,C/V\
2050,la,la,DET:def:obj:femi:sg,7,199,Det,Det,le,C/V\
2051,maladie,maladie,NOM:obj:femi:sg,7,199,N,N,,C/V\.C/V\.'C/V\./(e)\
2052,et,et,CON:coord,7,199,Crd,Crd,et,/V\
2053,pour,pour,PRE,7,199,Pre,Pre,pour,C/V\
2054,ce,ce,PRO:invar,7,199,Prn,Prn,ce,C/(e)\
2055,que,que,PROCON,7,199,Sub,Sub,que,C/(e)\
2056,il,il,PRO:pers:suj:3:masc:sg:unb,7,199,Prn,Prn$,il,/V\
2057,ne,ne,PRO:clit,7,199,Neg,Neg$$,ne,C/(e)\
2058,creoit,creoit,VER:impf:3:sg,7,199,Vfin,Vfin,croire,C/(V)\.'/V\
2059,pas,pas,NOM:obj:masc:pl,7,199,Neg,Neg,pas,C/V\
2060,que,que,PROCON,7,199,Sub,Sub,que,C/(e)\
2061,il,il,PRO:pers:suj:3:masc:sg:unb,7,199,Prn,Prn$,il,/V\
2062,peust,peust,VER:subi:3:sg,7,199,Vfin,Vfin,pouvoir2,C/(V)\.'/V\
2063,soufrir,soufrir,VER:infi,7,199,Vinf,Vinf,souffrir,C/V\.'C/V\
