wd_id,word,lemma_ofl,lemma,lemma_score,lex_id,textlineid,syntag,syntag2,syllabified,pos,
3040,segnefier,signifier,,9,segnefier,109016,Vinf,Vinf,C/V\.C/e\.C/V\.'C/V\,VERB,
3041,l',le,le,9,l',109016,Det,Det,C/\,DET,
3042,ordre,ordre,,8,ordre,109016,N,N,'/V\.C/(e)\,NOUN,
3043,de,de,de,8,de,109016,Pre,Pre,C/(e)\,ADP,
3044,ses,son,son4,7,ses,109016,Det,Det,C/V\,DET,
3045,advisions,avision,,9,advisions,109016,N,N,/V\.C/V\.C/{V}\.'/V\,NOUN,
3046,.,.,,9,.,109016,Pnc,Pnc,,PUNCT,
3047,Succedant,succéder,,9,succedant,109017,Vprs,Vprs,C/V\.C/e\.'C/V\,VERB,
3048,cestui,cist,cist,9,cestui,109017,Dem,Dem,C/V\.'C/V\,PRON,
3049,nasquirent,naître,naître,9,nasquirent,109017,Vfin,Vfin,C/V\.'C/V\.C/e\,VERB,
3050,de,de,de,8,de,109017,Pre,Pre,C/(e)\,ADP,
3051,ses,son,son4,7,ses,109017,Det,Det,C/V\,DET,
3052,heretiers,héretier,,-10,heretiers,109017,N,N,/V\.C/V\.'C/V\,NOUN,
3053,hommes,homme,,9,hommes,109017,N,N,'/V\.C/e\,NOUN,
3054,de,de,de,8,de,109017,Pre,Pre,C/(e)\,ADP,
3055,sang,sang,,3,sang,109017,N,N,C/V\,NOUN,
3056,",",",",,9,",",109017,Pnc,Pnc,,PUNCT,
3057,plains,plein,plein,3,plains,109018,Adj,Adj,C/V\,ADJ,
3058,de,de,de,8,de,109018,Pre,Pre,C/(e)\,ADP,
3059,convoitise,convoitise,,8,convoitise,109018,N,N,C/V\.C/V\.'C/V\.C/(e)\,NOUN,
3060,",",",",,9,",",109018,Pnc,Pnc,,PUNCT,
3061,rapineux,rapineux,,9,rapineux,109018,Adj,Adj,C/V\.C/V\.'C/V\,NOUN,
3062,et,et,et,8,et,109018,Crd,Crd,/V\,CCONJ,
3063,sans,sans,sans,8,sans,109018,Pre,Pre,C/V\,ADP,
3064,foy,foi,,3,foy,109018,N,N,C/V\,NOUN,
3065,",",",",,9,",",109018,Pnc,Pnc,,PUNCT,
3066,qui,qui,qui,3,qui,109018,Qux,Qux,C/V\,PRON,
3067,a,à,à,8,a,109018,Pre,Pre,/V\,ADP,
3068,leurs,leur,leur2,9,leurs,109018,Det,Det,C/V\,DET,
3069,parens,parent,,8,parens,109018,N,N,C/V\.'C/V\,NOUN,
3070,faisoient,faire,faire,9,faisoient,109018,Vfin,Vfin,C/V\.'C/V\./e\,VERB,
3071,presens,présent,,8,presens,109019,N,N,C/V\.'C/V\,ADJ,
3072,de,de,de,8,de,109019,Pre,Pre,C/(e)\,ADP,
3073,mort,mort,,3,mort,109019,N,N,C/V\,NOUN,
3074,et,et,et,8,et,109019,Crd,Crd,/V\,CCONJ,
3075,d',de,de,9,d',109019,Pre,Pre,C/\,ADP,
3076,occisions,occision,,9,occisions,109019,N,N,/V\.C/V\.C/{V}\.'/V\,NOUN,
3077,",",",",,9,",",109019,Pnc,Pnc,,PUNCT,
3078,conseillés,conseiller,,9,conseillés,109019,Vpp,Vpp,C/V\.C/V\.'C/V\,VERB,
3079,et,et,et,8,et,109019,Crd,Crd,/V\,CCONJ,
3080,baratés,baratter,,6,baratés,109019,Vpp,Vpp,C/V\.C/V\.'C/V\,VERB,
3081,par,par,par,8,par,109019,Pre,Pre,C/V\,ADP,
3082,les,le,le,8,les,109019,Det,Det,C/V\,DET,
3083,crestees,crêté,,2,crestees,109019,Vpp,Vpp,C/V\.'C/V\./e\,NOUN,
3084,crueuses,crueux,,9,crueuses,109020,Adj,Adj,C/V\.'C/V\.C/e\,ADJ,
3085,leonnesses,lionnesse,,9,leonnesses,109020,N,N,C/V\.C/V\.'C/V\.C/e\,NOUN,
3086,venues,venir,venir,8,venues,109020,Vpp,Vpp,C/V\.'C/V\./e\,VERB,
3087,d',de,de,9,d',109020,Pre,Pre,C/\,ADP,
3088,Espaigne,Espagne,,9,espaigne,109020,N,N,/V\.'C/V\.C/(e)\,PROPN,
3089,et,et,et,8,et,109020,Crd,Crd,/V\,CCONJ,
3090,de,de,de,8,de,109020,Pre,Pre,C/(e)\,ADP,
3091,concubinage,concubinage,,9,concubinage,109020,N,N,C/V\.C/V\.C/V\.'C/V\.C/(e)\,NOUN,
3092,;,;,,9,;,109020,Pnc,Pnc,,PUNCT,
3093,desquelles,duquel,duquel,2,desquelles,109020,Pre+Qux,Pre+Qux,C/V\.'C/V\.C/e\,ADP.PRON,
3094,vengence,vengeance,,9,vengence,109021,N,N,C/V\.'C/V\.C/(e)\,NOUN,
3095,n',ne,ne,8,n',109021,Neg,Neg$$,C/\,ADV,
3096,espargna,épargner,,9,espargna,109021,Vfin,Vfin,/V\.C/V\.'C/V\,VERB,
3097,a,à,à,8,a,109021,Pre,Pre,/V\,ADP,
3098,leurs,leur,leur2,9,leurs,109021,Det,Det,C/V\,DET,
3099,membres,membre,,8,membres,109021,N,N,'C/V\.C/e\,NOUN,
3100,le,le,le,7,le,109021,Det,Det,C/(e)\,PRON,
3101,trait,traire,traire,5,trait,109021,Vpp,Vpp,C/V\,VERB,
3102,des,de.le,de.le,8,des,109021,Pre+Det,Pre+Det,C/V\,ADP.DET,
3103,poulains,poulain,,5,poulains,109021,N,N,C/V\.'C/V\,NOUN,
3104,a,à,à,8,a,109021,Pre,Pre,/V\,ADP,
3105,partie,partie,,8,partie,109022,N,N,C/V\.'C/V\./(e)\,NOUN,
3106,d',de,de,9,d',109022,Pre,Pre,C/\,ADP,
3107,elles,elle,elle,8,elles,109022,Prn,Prn,'/V\.C/e\,PRON,
3108,accusee,accuser,,9,accusee,109022,Vpp,Vpp,/V\.C/V\.'C/V\./(e)\,VERB,
3109,du,de.le,de.le,8,du,109022,Pre+Det,Pre+Det,C/V\,ADP.DET,
3110,sang,sang,,3,sang,109022,N,N,C/V\,NOUN,
3111,innocent,innocer,,-10,innocent,109022,Adj,Adj,/V\.C/V\.'C/V\,ADJ,
3112,devant,devant,devant,8,devant,109022,PrA,PrA,C/V\.'C/V\,ADP,
3113,le,le,le,8,le,109022,Det,Det,C/(e)\,DET,
3114,juste,juste,,8,juste,109022,Adj,Adj,'C/V\.C/(e)\,NOUN,
3115,.,.,,9,.,109022,Pnc,Pnc,,PUNCT,
3116,DES,de.le,de.le,8,des,110001,Pre+Det,Pre+Det,C/V\,ADP.DET,
3117,BONS,bon,bon,8,bons,110001,Adj,Adj,C/V\,ADJ,
3118,ET,et,et,8,et,110001,Crd,Crd,/V\,CCONJ,
3119,DES,de.le,de.le,8,des,110001,Pre+Det,Pre+Det,C/V\,ADP.DET,
3120,MAUVAIS,mauvais,,9,mauvais,110001,Adj,Adj,C/V\.'C/V\,ADJ,
3121,GOUVERNEMENS,gouvernement,,2,gouvernemens,110001,N,N,C/V\.C/V\.C/e\.'C/V\,PROPN,
3122,DE,de,de,8,de,110001,Pre,Pre,C/(e)\,ADP,
3123,LA,le,le,8,la,110001,Det,Det,C/V\,DET,
3124,DAME,dame,,8,dame,110001,N,N,'C/V\.C/(e)\,NOUN,
3125,COURONNEE,couronner,,9,couronnee,110001,Vpp,Vpp,C/V\.C/V\.'C/V\./(e)\,VERB,
3126,Aprés,après,après,8,aprés,110002,PrA,PrA,/V\.'C/V\,ADP,
3127,ces,ce,cist,3,ces,110002,Dem,Dem,C/V\,DET,
3128,choses,chose,,8,choses,110002,N,N,'C/V\.C/e\,NOUN,
3129,",",",",,9,",",110002,Pnc,Pnc,,PUNCT,
3130,d',de,de,9,d',110002,Pre,Pre,C/\,ADP,
3131,un,un,un,8,un,110002,QIs,QIs,/V\,DET,
3132,pepin,pépin,,5,pepin,110002,N,N,C/V\.'C/V\,NOUN,
3133,du,de.le,de.le,8,du,110002,Pre+Det,Pre+Det,C/V\,ADP.DET,
3134,fruit,fruit,,8,fruit,110002,N,N,C/V\,NOUN,
3135,du,de.le,de.le,8,du,110002,Pre+Det,Pre+Det,C/V\,ADP.DET,
3136,sus,sus,sus,8,sus,110002,PrA,PrA,C/V\,ADV,
3137,dit,dire,dire,8,dit,110002,Vpp,Vpp,C/V\,VERB,
3138,arbre,arbre,,9,arbre,110002,N,N,'/V\.C/(e)\,NOUN,
3139,en,en,en,8,en,110002,Pre,Pre,/V\,ADP,
3140,ma,mon,mon,7,ma,110002,Det,Det,C/V\,DET,
3141,terre,terre,,8,terre,110002,N,N,'C/V\.C/(e)\,NOUN,
3142,sailli,saillir,,9,sailli,110003,Vfin,Vfin,C/V\.'C/V\,VERB,
3143,une,un,un,9,une,110003,QIs,QIs,'/V\.C/(e)\,DET,
3144,plante,plante,,3,plante,110003,N,N,'C/V\.C/(e)\,NOUN,
3145,qui,qui,qui,3,qui,110003,Qux,Qux,C/V\,PRON,
3146,tant,tant,tant,8,tant,110003,QIs,QIs,C/V\,ADV,
3147,crut,croître,croître,3,crut,110003,Vfin,Vfin,C/V\,VERB,
3148,qu',que,que,9,qu',110003,Sub,Sub,C/\,SCONJ,
3149,elle,elle,elle,8,elle,110003,Prn,Prn$,'/V\.C/(e)\,PRON,
3150,estendoit,étendre,étendre,9,estendoit,110003,Vfin,Vfin,/V\.C/V\.'C/V\,VERB,
3151,ses,son,son4,7,ses,110003,Det,Det,C/V\,DET,
3152,branches,branche,,3,branches,110003,N,N,'C/V\.C/e\,NOUN,
3153,",",",",,9,",",110003,Pnc,Pnc,,PUNCT,
3154,verdure,verdure,,8,verdure,110003,N,N,C/e\.'C/V\.C/(e)\,NOUN,
3155,et,et,et,8,et,110004,Crd,Crd,/V\,CCONJ,
3156,cosme,côme,,-10,cosme,110004,N,N,'C/V\.C/(e)\,NOUN,
3157,plus,plus,plus,8,plus,110004,Adv,Adv,C/V\,ADV,
3158,long,long,long,8,long,110004,Adj,Adj,C/V\,ADJ,
3159,païs,pays,,9,païs,110004,N,N,C/V\.'C/V\,NOUN,
3160,assez,assez,assez,8,assez,110004,Adv,Adv,/V\.'C/V\,ADV,
3161,que,que,que,9,que,110004,Sub,Sub,C/(e)\,SCONJ,
3162,n',ne,ne,8,n',110004,Neg,Neg$$,C/\,ADV,
3163,est,être,être,3,est,110004,Vfin,Vfin,/V\,VERB,
3164,toute,tout,tout,7,toute,110004,QIs,QIs,'C/V\.C/(e)\,DET,
3165,ma,mon,mon,7,ma,110004,Det,Det,C/V\,DET,
3166,terre,terre,,8,terre,110004,N,N,'C/V\.C/(e)\,NOUN,
3167,.,.,,9,.,110004,Pnc,Pnc,,PUNCT,
3168,Le,le,le,8,le,110004,Det,Det,C/(e)\,DET,
3169,fruit,fruit,,8,fruit,110004,N,N,C/V\,NOUN,
3170,qui,qui,qui,3,qui,110004,Qux,Qux,C/V\,PRON,
3171,en,en,en2,8,en,110004,Prn,Prn$$,/V\,PRON,
3172,issoit,issir,issir,9,issoit,110005,Vfin,Vfin,/V\.'C/V\,VERB,
3173,estoit,être,être,3,estoit,110005,Vfin,Vfin,/V\.'C/V\,VERB,
3174,de,de,de,8,de,110005,Pre,Pre,C/(e)\,ADP,
3175,grant,grand,grand,9,grant,110005,Adj,Adj,C/V\,ADJ,
3176,vertu,vertu,,8,vertu,110005,N,N,C/V\.'C/V\,NOUN,
3177,",",",",,9,",",110005,Pnc,Pnc,,PUNCT,
3178,odeur,odeur,,9,odeur,110005,N,N,/V\.'C/V\,NOUN,
3179,et,et,et,8,et,110005,Crd,Crd,/V\,CCONJ,
3180,force,force,,3,force,110005,N,N,'C/V\.C/(e)\,NOUN,
3181,",",",",,9,",",110005,Pnc,Pnc,,PUNCT,
3182,car,car,car,8,car,110005,Crd,Crd,C/V\,CCONJ,
3183,de,de,de,8,de,110005,Pre,Pre,C/(e)\,ADP,
3184,grace,grâce,,8,grace,110005,N,N,'C/V\.C/(e)\,NOUN,
3185,especial,espécial,,9,especial,110005,Adj,Adj,/V\.C/V\.C/{V}\.'/V\,ADJ,
3186,Dieu,Dieu,,8,dieu,110005,N,N,C/V\,PROPN,
3187,lui,lui,lui,8,lui,110006,Prn,Prn$$,C/V\,PRON,
3188,ot,avoir,avoir,3,ot,110006,Vfin,Vfin,/V\,VERB,
3189,donné,donner,donner,8,donné,110006,Vpp,Vpp,C/V\.'C/V\,VERB,
3190,proprieté,propriété,,9,proprieté,110006,N,N,C/V\.C/V\.C/e\.'C/V\,NOUN,
3191,de,de,de,8,de,110006,Pre,Pre,C/(e)\,ADP,
3192,chacier,chasser,,9,chacier,110006,Vinf,Vinf,C/V\.'C/V\,VERB,
3193,les,le,le,8,les,110006,Det,Det,C/V\,DET,
3194,malins,malin,,9,malins,110006,Adj,Adj,C/V\.'C/V\,ADJ,
3195,esperis,esprit,,9,esperis,110006,N,N,/V\.C/e\.'C/V\,NOUN,
3196,",",",",,9,",",110006,Pnc,Pnc,,PUNCT,
3197,et,et,et,8,et,110006,Crd,Crd,/V\,CCONJ,
3198,moult,moult,moult,8,moult,110006,QIs,QIs,C/V\,ADV,
3199,valoit,valoir,valoir,9,valoit,110006,Vfin,Vfin,C/V\.'C/V\,VERB,
3200,contre,contre,contre3,8,contre,110007,PrA,PrA,'C/V\.C/(e)\,ADP,
3201,perpetuel,perpétuel,,9,perpetuel,110007,Adj,Adj,C/V\.C/V\.C/V\.'C/V\,ADJ,
3202,venin,venin,,9,venin,110007,N,N,C/V\.'C/V\,NOUN,
3203,.,.,,9,.,110007,Pnc,Pnc,,PUNCT,
3204,Et,et,et,8,et,110007,Crd,Crd,/V\,CCONJ,
3205,par,par,par,8,par,110007,Pre,Pre,C/V\,ADP,
3206,cestui,cist,cist,9,cestui,110007,Dem,Dem,C/V\.'C/V\,PRON,
3207,furent,être,être,9,furent,110007,Vfin,Vfin,'C/V\.C/e\,VERB,
3208,gardees,garder,garder,9,gardees,110007,Vpp,Vpp,C/V\.'C/V\./e\,VERB,
3209,maintes,maint,maint,4,maintes,110007,QIs,QIs,'C/V\.C/e\,DET,
3210,contrees,contrée,,9,contrees,110007,N,N,C/V\.'C/V\./e\,NOUN,
3211,de,de,de,8,de,110008,Pre,Pre,C/(e)\,ADP,
3212,yreparable,iréparable,,-10,yreparable,110008,N,N,/V\.C/V\.C/V\.'C/V\.C/(e)\,ADJ,
3213,mort,mort,mourir,8,mort,110008,Vpp,Vpp,C/V\,NOUN,
3214,",",",",,9,",",110008,Pnc,Pnc,,PUNCT,
3215,dont,dont,dont,8,dont,110008,Qux,Qux,C/V\,PRON,
3216,Germanie,Germanie,,9,germanie,110008,N,N,C/V\.'C/V\./(e)\,PROPN,
3217,se,se,se,3,se,110008,Prn,Prn$$,C/(e)\,PRON,
3218,dot,dot,,2,dot,110008,Vfin,Vfin,C/V\,VERB,
3219,louer,louer,louer,9,louer,110008,Vinf,Vinf,C/V\.'C/V\,VERB,
3220,",",",",,9,",",110008,Pnc,Pnc,,PUNCT,
3221,et,et,et,8,et,110008,Crd,Crd,/V\,CCONJ,
3222,jusques,jusque,jusque,9,jusques,110008,PrA,PrA,'C/V\.C/e\,ADP,
3223,par,par,par,8,par,110008,Pre,Pre,C/V\,ADP,
3224,de,de,de,8,de,110008,Pre,Pre,C/(e)\,ADP,
3225,la,le,là,5,la,110008,Adv,Adv,C/V\,PRON,
3226,les,le,le,8,les,110009,Det,Det,C/V\,DET,
3227,Alpes,Alpes,,8,alpes,110009,N,N,'/V\.C/e\,PROPN,
3228,ytaliennes,italien,,8,ytaliennes,110009,Adj,Adj,/V\.C/V\.C/V\.'C/V\.C/e\,ADJ,
3229,estendant,étendre,étendre,3,estendant,110009,Vprs,Vprs,/V\.C/V\.'C/V\,VERB,
3230,sa,son,son4,7,sa,110009,Det,Det,C/V\,DET,
3231,vertu,vertu,,8,vertu,110009,N,N,C/V\.'C/V\,NOUN,
3232,vers,vers,vers2,8,vers,110009,Pre,Pre,C/V\,ADP,
3233,la,le,le,8,la,110009,Det,Det,C/V\,DET,
3234,terre,terre,,8,terre,110009,N,N,'C/V\.C/(e)\,NOUN,
3235,d',de,de,9,d',110009,Pre,Pre,C/\,ADP,
3236,Auffrique,Afrique,,9,auffrique,110009,N,N,/V\.'C/V\.C/(e)\,PROPN,
3237,.,.,,9,.,110009,Pnc,Pnc,,PUNCT,
3238,Ha,haa,,0,ha,110009,Exc,Exc,/V\,INTJ,
3239,Dieux,Dieu,,0,dieux,110010,N,N,C/V\,PROPN,
3240,!,!,,9,!,110010,Pnc,Pnc,,PUNCT,
3241,comme,comme,comme,9,comme,110010,Sub,Sub,'C/V\.C/(e)\,SCONJ,
3242,je,je,je,9,je,110010,Prn,Prn$,C/(e)\,PRON,
3243,fus,être,être,3,fus,110010,Vfin,Vfin,C/V\,VERB,
3244,renommee,renommer,,8,renommee,110010,Vpp,Vpp,C/V\.C/V\.'C/V\./(e)\,VERB,
3245,",",",",,9,",",110010,Pnc,Pnc,,PUNCT,
3246,florie,fleurir,,8,florie,110010,Vpp,Vpp,C/V\.'C/V\./(e)\,VERB,
3247,et,et,et,8,et,110010,Crd,Crd,/V\,CCONJ,
3248,exaucie,exaucer,,9,exaucie,110010,Vpp,Vpp,/V\.C/V\.'C/V\./(e)\,VERB,
3249,par,par,par,8,par,110010,Pre,Pre,C/V\,ADP,
3250,la,le,le,8,la,110010,Det,Det,C/V\,DET,
3251,resplandeur,resplendeur,,9,resplandeur,110010,N,N,C/V\.C/V\.'C/V\,NOUN,
3252,et,et,et,8,et,110011,Crd,Crd,/V\,CCONJ,
3253,beauté,beauté,,9,beauté,110011,N,N,C/V\.'C/V\,NOUN,
3254,de,de,de,8,de,110011,Pre,Pre,C/(e)\,ADP,
3255,ceste,cist,cist,3,ceste,110011,Dem,Dem,'C/V\.C/(e)\,DET,
3256,plante,plante,,3,plante,110011,N,N,'C/V\.C/(e)\,NOUN,
3257,!,!,,9,!,110011,Pnc,Pnc,,PUNCT,
3258,Car,car,car,8,car,110011,Crd,Crd,C/V\,CCONJ,
3259,comme,comme,comme,9,comme,110011,Sub,Sub,'C/V\.C/(e)\,SCONJ,
3260,chose,chose,,8,chose,110011,N,N,'C/V\.C/(e)\,NOUN,
3261,perpetuelle,perpétuel,,4,perpetuelle,110011,Adj,Adj,C/V\.C/V\.C/V\.'C/V\.C/(e)\,PROPN,
3262,",",",",,9,",",110011,Pnc,Pnc,,PUNCT,
3263,non,non,ne,8,non,110011,Neg,Neg,C/V\,ADV,
3264,obstant,obster,obstant,8,obstant,110011,Adv,Adv,/V\.'C/V\,VERB,
3265,le,le,le,8,le,110012,Det,Det,C/(e)\,DET,
3266,long,long,long,8,long,110012,Adj,Adj,C/V\,ADJ,
3267,temps,temps,,9,temps,110012,N,N,C/V\,NOUN,
3268,puis,puis,puis,8,puis,110012,PrA,PrA,C/V\,ADV,
3269,passé,passer,passer,8,passé,110012,Vpp,Vpp,C/V\.'C/V\,VERB,
3270,",",",",,9,",",110012,Pnc,Pnc,,PUNCT,
3271,encore,encore,encore,9,encore,110012,Adv,Adv,/V\.'C/V\.C/(e)\,ADV,
3272,a,à,à,8,a,110012,Pre,Pre,/V\,ADP,
3273,celle,cil,cil,8,celle,110012,Dem,Dem,'C/V\.C/(e)\,DET,
3274,cause,cause,,3,cause,110012,N,N,'C/V\.C/(e)\,NOUN,
3275,est,être,être,3,est,110012,Vfin,Vfin,/V\,VERB,
3276,greigneur,graindre,graindre,9,greigneur,110012,Adj,Adj,C/V\.'C/V\,ADJ,
3277,la,le,le,8,la,110012,Det,Det,C/V\,DET,
3278,lueur,lueur,,9,lueur,110013,N,N,C/V\.'C/V\,NOUN,
3279,de,de,de,8,de,110013,Pre,Pre,C/(e)\,ADP,
3280,ma,mon,mon,7,ma,110013,Det,Det,C/V\,DET,
3281,renommee,renommée,,3,renommee,110013,N,N,C/V\.C/V\.'C/V\./(e)\,NOUN,
3282,.,.,,9,.,110013,Pnc,Pnc,,PUNCT,
3283,De,de,de,8,de,110013,Pre,Pre,C/(e)\,ADP,
3284,l',le,le,9,l',110013,Det,Det,C/\,DET,
3285,issue,issue,,8,issue,110013,N,N,/V\.'C/V\./(e)\,NOUN,
3286,de,de,de,8,de,110013,Pre,Pre,C/(e)\,ADP,
3287,cestui,cist,cist,9,cestui,110013,Dem,Dem,C/V\.'C/V\,PRON,
3288,je,je,je,9,je,110013,Prn,Prn$,C/(e)\,PRON,
3289,fus,être,être,3,fus,110013,Vfin,Vfin,C/V\,VERB,
3290,coultivee,cultiver,,6,coultivee,110013,Vpp,Vpp,C/V\.C/V\.'C/V\./(e)\,VERB,
3291,ung,un,un,9,ung,110013,QIs,QIs,/V\,DET,
3292,espace,espace,,8,espace,110013,N,N,/V\.'C/V\.C/(e)\,NOUN,
3293,de,de,de,8,de,110014,Pre,Pre,C/(e)\,ADP,
3294,temps,temps,,9,temps,110014,N,N,C/V\,NOUN,
3295,.,.,,9,.,110014,Pnc,Pnc,,PUNCT,
3296,Mais,mais,mais,8,mais,110014,Crd,Crd,C/V\,CCONJ,
3297,comme,comme,comme,9,comme,110014,Sub,Sub,'C/V\.C/(e)\,SCONJ,
3298,aprés,après,après,8,aprés,110014,PrA,PrA,/V\.'C/V\,ADP,
3299,sa,son,son4,7,sa,110014,Det,Det,C/V\,DET,
3300,vertu,vertu,,8,vertu,110014,N,N,C/V\.'C/V\,NOUN,
3301,alast,aller,aller,9,alast,110014,Vfin,Vfin,/V\.'C/V\,VERB,
3302,en,en,en,8,en,110014,Pre,Pre,/V\,ADP,
3303,descroissant,décroître,décroître,6,descroissant,110014,Vprs,Vprs,C/V\.C/V\.'C/V\,VERB,
3304,",",",",,9,",",110014,Pnc,Pnc,,PUNCT,
3305,vindrent,venir,venir,9,vindrent,110014,Vfin,Vfin,'C/V\.C/e\,VERB,
3306,d',de,de,9,d',110015,Pre,Pre,C/\,ADP,
3307,estrange,étrange,,8,estrange,110015,Adj,Adj,/V\.'C/V\.C/(e)\,ADJ,
3308,attrace,attrace,,9,attrace,110015,N,N,/V\.'C/V\.C/(e)\,NOUN,
3309,les,le,le,8,les,110015,Det,Det,C/V\,DET,
3310,coultiveurs,coutiveur,,3,coultiveurs,110015,N,N,C/V\.C/V\.'C/V\,NOUN,
3311,diligens,diligent,,9,diligens,110015,Adj,Adj,C/V\.C/V\.'C/V\,ADJ,
3312,qui,qui,qui,3,qui,110015,Qux,Qux,C/V\,PRON,
3313,se,se,se,3,se,110015,Prn,Prn$$,C/(e)\,PRON,
3314,venterent,venter,,0,venterent,110015,Vfin,Vfin,C/V\.'C/V\.C/e\,VERB,
3315,de,de,de,8,de,110015,Pre,Pre,C/(e)\,ADP,
3316,greigneur,graindre,graindre,9,greigneur,110015,Adj,Adj,C/V\.'C/V\,ADJ,
3317,vertu,vertu,,8,vertu,110016,N,N,C/V\.'C/V\,NOUN,
3318,que,que,que,9,que,110016,Sub,Sub,C/(e)\,SCONJ,
3319,les,le,le,8,les,110016,Det,Det,C/V\,DET,
3320,proprietaires,propriétaire,,4,proprietaires,110016,N,N,C/V\.C/V\.C/e\.'C/V\.C/e\,NOUN,
3321,;,;,,9,;,110016,Pnc,Pnc,,PUNCT,
3322,et,et,et,8,et,110016,Crd,Crd,/V\,CCONJ,
3323,par,par,par,8,par,110016,Pre,Pre,C/V\,ADP,
3324,oblique,oblique,,8,oblique,110016,Adj,Adj,/V\.'C/V\.C/(e)\,ADJ,
3325,malice,malice,,9,malice,110016,N,N,C/V\.'C/V\.C/(e)\,NOUN,
3326,couverte,couvrir,couvrir,8,couverte,110016,Vpp,Vpp,C/V\.'C/V\.C/(e)\,VERB,
3327,et,et,et,8,et,110016,Crd,Crd,/V\,CCONJ,
3328,coulouree,colorer,,9,coulouree,110017,Vpp,Vpp,C/V\.C/V\.'C/V\./(e)\,VERB,
3329,de,de,de,8,de,110017,Pre,Pre,C/(e)\,ADP,
3330,jugement,jugement,,9,jugement,110017,N,N,C/V\.C/e\.'C/V\,NOUN,
3331,apostolique,apostolique,,6,apostolique,110017,Adj,Adj,/V\.C/V\.C/V\.'C/V\.C/(e)\,ADJ,
3332,reserverent,réserver,,9,reserverent,110017,Vfin,Vfin,C/V\.C/V\.'C/V\.C/e\,VERB,
3333,pour,pour,pour,9,pour,110017,Pre,Pre,C/V\,ADP,
3334,eulz,eux,eux,3,eulz,110017,Prn,Prn,/V\,PRON,
3335,ma,mon,mon,7,ma,110017,Det,Det,C/V\,DET,
3336,souverainne,souverain,,9,souverainne,110017,Adj,Adj,C/V\.C/e\.'C/V\.C/(e)\,ADJ,
3337,chaiere,chaire,,9,chaiere,110018,N,N,C/V\.'C/V\.C/(e)\,NOUN,
3338,",",",",,9,",",110018,Pnc,Pnc,,PUNCT,
3339,possedans,posséder,,9,possedans,110018,Vprs,Vprs,C/V\.C/e\.'C/V\,VERB,
3340,leur,leur,leur2,8,leur,110018,Det,Det,C/V\,DET,
3341,lignees,lignée,,8,lignees,110018,N,N,C/V\.'C/V\./e\,NOUN,
3342,ycelle,icel,cil,6,ycelle,110018,Dem,Dem,/V\.'C/V\.C/(e)\,PRON,
3343,par,par,par,8,par,110018,Pre,Pre,C/V\,ADP,
3344,plusieurs,plusieurs,plusieurs,9,plusieurs,110018,QIs,QIs,C/V\.'C/V\,DET,
3345,descendues,descendre,descendre,8,descendues,110018,Vpp,Vpp,C/V\.C/V\.'C/V\./e\,VERB,
3346,.,.,,9,.,110018,Pnc,Pnc,,PUNCT,
3347,Mais,mais,mais,8,mais,110019,Crd,Crd,C/V\,CCONJ,
3348,comme,comme,comme,9,comme,110019,Sub,Sub,'C/V\.C/(e)\,SCONJ,
3349,",",",",,9,",",110019,Pnc,Pnc,,PUNCT,
3350,entre,entre,entre,8,entre,110019,PrA,PrA,'/V\.C/(e)\,ADP,
3351,les,le,le,8,les,110019,Det,Det,C/V\,DET,
3352,espines,épine,,9,espines,110019,N,N,/V\.'C/V\.C/e\,NOUN,
3353,en,en,en,8,en,110019,Pre,Pre,/V\,ADP,
3354,friche,friche,,5,friche,110019,N,N,'C/V\.C/(e)\,NOUN,
3355,destournee,détourner,détourner,9,destournee,110019,Vpp,Vpp,C/V\.C/V\.'C/V\./(e)\,VERB,
3356,",",",",,9,",",110019,Pnc,Pnc,,PUNCT,
3357,fust,être,être,8,fust,110019,Vfin,Vfin,C/V\,VERB,
3358,ce,ce,ce,9,ce,110019,Prn,Prn,C/(e)\,PRON,
3359,tendis,tendre,tandis,5,tendis,110020,Adv,Adv,C/V\.'C/V\,VERB,
3360,mucee,musser,,0,mucee,110020,Vpp,Vpp,C/V\.'C/V\./(e)\,VERB,
3361,une,un,un,9,une,110020,QIs,QIs,'/V\.C/(e)\,DET,
3362,greslete,grêlet,,9,greslete,110020,Adj,Adj,C/V\.'C/V\.C/(e)\,ADJ,
3363,ente,ente,,3,ente,110020,N,N,'/V\.C/(e)\,NOUN,
3364,hors,hors,hors,8,hors,110020,PrA,PrA,C/V\,ADV,
3365,saillie,saillir,,8,saillie,110020,Vpp,Vpp,C/V\.'C/V\./(e)\,VERB,
3366,de,de,de,8,de,110020,Pre,Pre,C/(e)\,ADP,
3367,l',le,le,9,l',110020,Det,Det,C/\,DET,
3368,ancienne,ancien,,9,ancienne,110020,Adj,Adj,/V\.C/{V}\.'/V\.C/(e)\,ADJ,
3369,racine,racine,,3,racine,110020,N,N,C/V\.'C/V\.C/(e)\,NOUN,
3370,renommee,renommer,,5,renommee,110021,Vpp,Vpp,C/V\.C/V\.'C/V\./(e)\,VERB,
3371,",",",",,9,",",110021,Pnc,Pnc,,PUNCT,
3372,le,le,le,8,le,110021,Det,Det,C/(e)\,DET,
3373,temps,temps,,9,temps,110021,N,N,C/V\,NOUN,
3374,venu,venir,venir,8,venu,110021,Vpp,Vpp,C/V\.'C/V\,VERB,
