wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,syllabified,lemma
1278,197,4,et,et,197,Crd,Crd,/V\,et
1279,197,5,de,de,197,Pre,Pre,C/(e)\,de
1280,197,6,guerres,guerres,197,N,N,'C/V\.C/e\,guerre
1281,197,7,",",",",197,Pnc,Pnc,,","
1282,198,1,Dont,dont,198,Qux,Qux,C/V\,dont
1283,198,2,asséz,assez,198,Adv,Adv,/V\.'C/V\,assez
1284,198,3,ot,ot,198,Vfin,Vfin,/V\,avoir
1285,198,4,par,par,198,Pre,Pre,C/V\,par
1286,198,5,toutes,toutes,198,QIs,QIs,'C/V\.C/e\,tout
1287,198,6,terres,terres,198,N,N,'C/V\.C/e\,terre
1288,198,7,.,.,198,Pnc,Pnc,,.
1289,199,1,Le,le,199,Det,Det,C/(e)\,le
1290,199,2,plet,plet,199,N,N,C/V\,plaid
1291,199,3,aus,aus,199,Pre+Det,Pre+Det,/V\,à.le
1292,199,4,jones,jones,199,Adj,Adj,'C/V\.C/e\,jeune
1293,199,5,damoiseaus,damoiseaus,199,N,N,C/V\.C/V\.'C/V\,damoiseau
1294,200,1,Estoit,estoit,200,Vfin,Vfin,/V\.'C/V\,être
1295,200,2,d',d',200,Pre,Pre,C/\,de
1296,200,3,amours,amours,200,N,N,/V\.'C/V\,amour
1297,200,4,",",",",200,Pnc,Pnc,,","
1298,200,5,de,de,200,Pre,Pre,C/(e)\,de
1299,200,6,chienz,chienz,200,N,N,C/V\,chien
1300,200,7,",",",",200,Pnc,Pnc,,","
1301,200,8,d',d',200,Pre,Pre,C/\,de
1302,200,9,oisiaus,oisiaus,200,N,N,/V\.'C/V\,oiseau
1303,200,10,.,.,200,Pnc,Pnc,,.
1304,201,1,Lez,lëz,201,Det,Det,C/e\,le
1305,201,2,dames,dames,201,N,N,'C/V\.C/e\,dame
1306,201,3,et,et,201,Crd,Crd,/V\,et
1307,201,4,lez,lëz,201,Det,Det,C/e\,le
1308,201,5,damoiseles,damoiseles,201,N,N,C/V\.C/V\.'C/V\.C/e\,damoiselle
1309,201,6,",",",",201,Pnc,Pnc,,","
1310,202,1,Dont,dont,202,Qux,Qux,C/V\,dont
1311,202,2,asséz,assez,202,Adv,Adv,/V\.'C/V\,assez
1312,202,3,y,y,202,Prn,Prn$$,/V\,y
1313,202,4,avoit,avoit,202,Vfin,Vfin,/V\.'C/V\,avoir
1314,202,5,de,de,202,Pre,Pre,C/(e)\,de
1315,202,6,beles,beles,202,Adj,Adj,'C/V\.C/e\,beau
1316,202,7,",",",",202,Pnc,Pnc,,","
1317,203,1,D',d',203,Pre,Pre,C/\,de
1318,203,2,autre,autre,203,Adj,Adj,'/V\.C/(e)\,autre
1319,203,3,part,part,203,N,N,C/V\,part
1320,203,4,leurs,leurs,203,Det,Det,C/V\,leur
1321,203,5,conseus,conseus,203,N,N,C/V\.'C/V\,conseil
1322,203,6,tenoient,tenoient,203,Vfin,Vfin,C/V\.'C/V\./e\,tenir
1323,203,7,;,;,203,Pnc,Pnc,,;
1324,204,1,De,de,204,Pre,Pre,C/(e)\,de
1325,204,2,maintes,maintes,204,QIs,QIs,'C/V\.C/e\,maint
1326,204,3,choses,choses,204,N,N,'C/V\.C/e\,chose
1327,204,4,devisoient,devisoient,204,Vfin,Vfin,C/V\.C/V\.'C/V\./e\,deviser
1328,204,5,.,.,204,Pnc,Pnc,,.
1329,205,1,Li,li,205,Det,Det,C/V\,le
1330,205,2,sires,sires,205,N,N,'C/V\.C/e\,sire
1331,205,3,sa,sa,205,Det,Det,C/V\,son
1332,205,4,fille,fille,205,N,N,'C/V\.C/(e)\,fille
1333,205,5,en,en,205,Prn,Prn$$,/V\,en
1334,205,6,apelle,apelle,205,Vfin,Vfin,/V\.'C/V\.C/(e)\,appeler
1335,205,7,:,:,205,Pnc,Pnc,,:
1336,206,1,«,«,206,Pnc,Pnc,,«
1337,206,2,Venéz,venez,206,Vfin,Vfin,C/V\.'C/V\,venir
1338,206,3,cha,cha,206,Adv,Adv,C/V\,çà
1339,206,4,",",",",206,Pnc,Pnc,,","
1340,206,5,dist,dist,206,Vfin,Vfin,C/V\,dire
1341,206,6,il,il,206,Prn,Prn%,/V\,il
1342,206,7,",",",",206,Pnc,Pnc,,","
1343,206,8,fille,fille,206,N,N,'C/V\.C/(e)\,fille
1344,206,9,belle,belle,206,Adj,Adj,'C/V\.C/(e)\,beau
1345,206,10,:,:,206,Pnc,Pnc,,:
1346,207,1,Aus,aus,207,Pre+Det,Pre+Det,/V\,à.le
1347,207,2,eschés,eschés,207,N,N,/V\.'C/V\,échec
1348,207,3,me,me,207,Prn,Prn$$,C/(e)\,me
1349,207,4,veil,veil,207,Vfin,Vfin,C/V\,vouloir
1350,207,5,deporter,deporter,207,Vinf,Vinf,C/V\.C/V\.'C/V\,déporter
1351,207,6,.,.,207,Pnc,Pnc,,.
1352,207,7,»,»,207,Pnc,Pnc,,»
1353,208,1,Lors,lors,208,Adv,Adv,C/V\,lors
1354,208,2,fist,fist,208,Vfin,Vfin,C/V\,faire
1355,208,3,l',l',208,Det,Det,C/\,le
1356,208,4,eschequier,eschequier,208,N,N,/V\.C/V\.'C/V\,échiquier
1357,208,5,aporter,aporter,208,Vinf,Vinf,/V\.C/V\.'C/V\,apporter
1358,209,1,Qui,qui,209,Qux,Qux,C/V\,qui
1359,209,2,fu,fu,209,Vfin,Vfin,C/V\,être
1360,209,3,de,de,209,Pre,Pre,C/(e)\,de
1361,209,4,jaet,jaet,209,N,N,C/V\.'C/V\,jaiet
1362,209,5,et,et,209,Crd,Crd,/V\,et
1363,209,6,d',d',209,Pre,Pre,C/\,de
1364,209,7,yvoire,yvoire,209,N,N,/V\.'C/V\.C/(e)\,ivoire
1365,209,8,;,;,209,Pnc,Pnc,,;
1366,210,1,La,la,210,Det,Det,C/V\,le
1367,210,2,mesniee,mesniee,210,N,N,C/V\.'C/V\./(e)\,maisnie
1368,210,3,",",",",210,Pnc,Pnc,,","
1369,210,4,c',c',210,Prn,Prn,C/\,ce
1370,210,5,est,est,210,Vfin,Vfin,/V\,être
1371,210,6,chose,chose,210,N,N,'C/V\.C/(e)\,chose
1372,210,7,voire,voire,210,Adj,Adj,'C/V\.C/(e)\,voir
1373,210,8,",",",",210,Pnc,Pnc,,","
1374,211,1,Estoit,estoit,211,Vfin,Vfin,/V\.'C/V\,être
1375,211,2,fecte,fecte,211,Vpp,Vpp,'C/V\.C/(e)\,faire
1376,211,3,par,par,211,Pre,Pre,C/V\,par
1377,211,4,grant,grant,211,Adj,Adj,C/V\,grand
1378,211,5,mestrie,mestrie,211,N,N,C/V\.'C/V\./(e)\,maîtrie
1379,211,6,",",",",211,Pnc,Pnc,,","
1380,212,1,Toute,toute,212,QIs,QIs,'C/V\.C/(e)\,tout
1381,212,2,a,a,212,Pre,Pre,/V\,à
1382,212,3,ymages,ymages,212,N,N,/V\.'C/V\.C/e\,image
1383,212,4,entaillie,entaillie,212,Vpp,Vpp,/V\.C/V\.'C/V\./(e)\,entailler
1384,212,5,.,.,212,Pnc,Pnc,,.
1385,213,1,La,la,213,Det,Det,C/V\,le
1386,213,2,pucele,pucele,213,N,N,C/V\.'C/V\.C/(e)\,pucelle
1387,213,3,",",",",213,Pnc,Pnc,,","
1388,213,4,qui,qui,213,Qux,Qux,C/V\,qui
1389,213,5,fu,fu,213,Vfin,Vfin,C/V\,être
1390,213,6,senee,senee,213,Vpp,Vpp,C/V\.'C/V\./(e)\,sené
1391,213,7,",",",",213,Pnc,Pnc,,","
1392,214,1,Vers,vers,214,Pre,Pre,C/V\,vers
1393,214,2,son,son,214,Det,Det,C/V\,son
1394,214,3,pere,pere,214,N,N,'C/V\.C/(e)\,père
1395,214,4,s',s',214,Prn,Prn$$,C/\,se
1396,214,5,en,en,214,Prn,Prn$$,/V\,en
1397,214,6,est,est,214,Vfin,Vfin,/V\,être
1398,214,7,alee,alee,214,Vpp,Vpp,/V\.'C/V\./(e)\,aller
1399,214,8,;,;,214,Pnc,Pnc,,;
1400,215,1,Une,une,215,QIs,QIs,'/V\.C/(e)\,un
1401,215,2,chaiere,chaiere,215,N,N,C/V\.'C/V\.C/(e)\,chaire
1402,215,3,li,li,215,Prn,Prn$$,C/V\,li
1403,215,4,ont,ont,215,Vfin,Vfin,/V\,avoir
1404,215,5,mise,mise,215,Vpp,Vpp,'C/V\.C/(e)\,mettre
1405,215,6,",",",",215,Pnc,Pnc,,","
1406,216,1,Devant,devant,216,PrA,PrA,C/V\.'C/V\,devant
1407,216,2,son,son,216,Det,Det,C/V\,son
1408,216,3,pere,pere,216,N,N,'C/V\.C/(e)\,père
1409,216,4,s',s',216,Prn,Prn$$,C/\,se
1410,216,5,est,est,216,Vfin,Vfin,/V\,être
1411,216,6,assise,assise,216,Vpp,Vpp,/V\.'C/V\.C/(e)\,asseoir
1412,216,7,.,.,216,Pnc,Pnc,,.
1413,217,1,A,a,217,Pre,Pre,/V\,à
1414,217,2,jouer,jouer,217,Vinf,Vinf,C/V\.'C/V\,jouer
1415,217,3,prennent,prennent,217,Vfin,Vfin,'C/V\.C/e\,prendre
1416,217,4,et,et,217,Crd,Crd,/V\,et
1417,217,5,a,a,217,Pre,Pre,/V\,à
1418,217,6,traire,traire,217,Vinf,Vinf,'C/V\.C/(e)\,traire
1419,217,7,;,;,217,Pnc,Pnc,,;
1420,218,1,Vers,vers,218,Pre,Pre,C/V\,vers
1421,218,2,le,le,218,Det,Det,C/(e)\,le
1422,218,3,conte,conte,218,N,N,'C/V\.C/(e)\,comte
1423,218,4,va,va,218,Vfin,Vfin,C/V\,aller
1424,218,5,le,le,218,Det,Det,C/(e)\,le
1425,218,6,contraire,contraire,218,Adj,Adj,C/V\.'C/V\.C/(e)\,contraire
1426,218,7,",",",",218,Pnc,Pnc,,","
1427,219,1,Quer,quer,219,Crd,Crd,C/V\,car
1428,219,2,si,si,219,Adv,Adv,C/V\,si
1429,219,3,a,a,219,Vfin,Vfin,/V\,avoir
1430,219,4,perdu,perdu,219,Vpp,Vpp,C/V\.'C/V\,perdre
1431,219,5,sa,sa,219,Det,Det,C/V\,son
1432,219,6,mesnie,mesnie,219,N,N,C/V\.'C/V\./(e)\,maisnie
1433,220,1,N',n',220,Neg,Neg$$,C/\,ne
1434,220,2,a,a,220,Vfin,Vfin,/V\,avoir
1435,220,3,mes,més,220,Adv,Adv,C/V\,mais
1436,220,4,c',c',220,Sub,Sub,C/\,que
1437,220,5,un,un,220,QIs,QIs,/V\,un
1438,220,6,roc,roc,220,N,N,C/V\,roc
1439,220,7,en,en,220,Pre,Pre,/V\,en
1440,220,8,quoi,quoi,220,Qux,Qux,C/V\,que
1441,220,9,se,se,220,Prn,Prn$$,C/(e)\,se
1442,220,10,fie,fie,220,Vfin,Vfin,'C/V\./(e)\,fier
1443,221,1,Et,et,221,Crd,Crd,/V\,et
1444,221,2,un,un,221,QIs,QIs,/V\,un
1445,221,3,aufin,aufin,221,N,N,/V\.'C/V\,aufin
1446,221,4,tant,tant,221,QIs,QIs,C/V\,tant
1447,221,5,seulement,seulement,221,Adv,Adv,C/V\.C/e\.'C/V\,seulement
1448,221,6,;,;,221,Pnc,Pnc,,;
1449,222,1,Et,et,222,Crd,Crd,/V\,et
1450,222,2,elle,elle,222,Prn,Prn$,'/V\.C/(e)\,elle
1451,222,3,avoit,avoit,222,Vfin,Vfin,/V\.'C/V\,avoir
1452,222,4,",",",",222,Pnc,Pnc,,","
1453,222,5,se,se,222,Sub,Sub,C/(e)\,si
1454,222,6,je,je,222,Prn,Prn$,C/(e)\,je
1455,222,7,ne,ne,222,Neg,Neg$$,C/(e)\,ne
1456,222,8,ment,ment,222,Vfin,Vfin,C/V\,mentir
1457,222,9,",",",",222,Pnc,Pnc,,","
1458,223,1,Chevalier,chevalier,223,N,N,C/V\.C/V\.'C/V\,chevalier
1459,223,2,",",",",223,Pnc,Pnc,,","
1460,223,3,auffin,auffin,223,N,N,/V\.'C/V\,aufin
1461,223,4,",",",",223,Pnc,Pnc,,","
1462,223,5,roc,roc,223,N,N,C/V\,roc
1463,223,6,et,et,223,Crd,Crd,/V\,et
1464,223,7,fierce,fierce,223,N,N,'C/V\.C/(e)\,fierge
1465,224,1,Qui,qui,224,Qux,Qux,C/V\,qui
1466,224,2,fu,fu,224,Vfin,Vfin,C/V\,être
1467,224,3,de,de,224,Pre,Pre,C/(e)\,de
1468,224,4,paonnéz,paonnez,224,N,N,C/V\.C/V\.'C/V\,paonnet
1469,224,5,lui,lui,224,Prn,Prn,C/V\,lui
1470,224,6,tierce,tierce,224,Adj,Adj,'C/V\.C/(e)\,tiers
1471,224,7,",",",",224,Pnc,Pnc,,","
1472,225,1,Et,et,225,Crd,Crd,/V\,et
1473,225,2,pour,pour,225,Pre,Pre,C/V\,pour
1474,225,3,lui,lui,225,Prn,Prn,C/V\,lui
1475,225,4,tout,tout,225,QIs,QIs,C/V\,tout
1476,225,5,par,par,225,Pre,Pre,C/V\,par
1477,225,6,desconfire,desconfire,225,Vinf,Vinf,C/V\.C/V\.'C/V\.C/(e)\,déconfire
1478,226,1,Vouloit,vouloit,226,Vfin,Vfin,C/V\.'C/V\,vouloir
1479,226,2,eschec,eschec,226,N,N,/V\.'C/V\,échec
1480,226,3,pour,pour,226,Pre,Pre,C/V\,pour
1481,226,4,le,le,226,Det,Det,C/(e)\,le
1482,226,5,roc,roc,226,N,N,C/V\,roc
1483,226,6,dire,dire,226,Vinf,Vinf,'C/V\.C/(e)\,dire
1484,226,7,.,.,226,Pnc,Pnc,,.
1485,227,1,Li,li,227,Det,Det,C/V\,le
1486,227,2,quens,quens,227,N,N,C/V\,comte
1487,227,3,",",",",227,Pnc,Pnc,,","
1488,227,4,qui,qui,227,Qux,Qux,C/V\,qui
1489,227,5,ne,ne,227,Neg,Neg$$,C/(e)\,ne
1490,227,6,s',s',227,Prn,Prn$$,C/\,se
1491,227,7,aperchevoit,aperchevoit,227,Vfin,Vfin,/V\.C/V\.C/e\.'C/V\,apercevoir
1492,227,8,",",",",227,Pnc,Pnc,,","
1493,228,1,Quant,quant,228,Sub,Sub,C/V\,quand
1494,228,2,ainsi,ainsi,228,Adv,Adv,/V\.'C/V\,ainsi
1495,228,3,aculé,aculé,228,Vpp,Vpp,/V\.C/V\.'C/V\,acculer
1496,228,4,se,se,228,Prn,Prn$$,C/(e)\,se
1497,228,5,voit,voit,228,Vfin,Vfin,C/V\,voir
1498,228,6,",",",",228,Pnc,Pnc,,","
1499,229,1,Sa,sa,229,Det,Det,C/V\,son
1500,229,2,fille,fille,229,N,N,'C/V\.C/(e)\,fille
1501,229,3,esgarde,esgarde,229,Vfin,Vfin,/V\.'C/V\.C/(e)\,égarder
1502,229,4,en,en,229,Pre,Pre,/V\,en
1503,229,5,mi,mi,229,N,N,C/V\,mi
1504,229,6,le,le,229,Det,Det,C/(e)\,le
1505,229,7,vis,vis,229,N,N,C/V\,vis
1506,229,8,",",",",229,Pnc,Pnc,,","
1507,230,1,Qui,qui,230,Qux,Qux,C/V\,qui
1508,230,2,tant,tant,230,QIs,QIs,C/V\,tant
1509,230,3,estoit,estoit,230,Vfin,Vfin,/V\.'C/V\,être
1510,230,4,bel,bel,230,Adj,Adj,C/V\,beau
1511,230,5,a,a,230,Pre,Pre,/V\,à
1512,230,6,devis,devis,230,N,N,C/V\.'C/V\,devis
1513,231,1,Que,que,231,Sub,Sub,C/(e)\,que
1514,231,2,nus,nus,231,QIs,QIs,C/V\,nul
1515,231,3,",",",",231,Pnc,Pnc,,","
1516,231,4,tant,tant,231,QIs,QIs,C/V\,tant
1517,231,5,se,se,231,Prn,Prn$$,C/(e)\,se
1518,231,6,sache,sache,231,Vfin,Vfin,'C/V\.C/(e)\,savoir
1519,231,7,aviser,aviser,231,Vinf,Vinf,/V\.C/V\.'C/V\,aviser
1520,231,8,",",",",231,Pnc,Pnc,,","
1521,232,1,Ne,ne,232,Neg,Neg$$,C/(e)\,ne
1522,232,2,savroit,savroit,232,Vfin,Vfin,C/V\.'C/V\,savoir
1523,232,3,chose,chose,232,N,N,'C/V\.C/(e)\,chose
1524,232,4,deviser,deviser,232,Vinf,Vinf,C/V\.C/V\.'C/V\,deviser
1525,233,1,Qui,qui,233,Qux,Qux,C/V\,qui
1526,233,2,puist,puist,233,Vfin,Vfin,C/V\,pouvoir
1527,233,3,enbellir,enbellir,233,Vinf,Vinf,/V\.C/e\.'C/V\,embellir
1528,233,4,criature,criature,233,N,N,C/V\.C/V\.'C/V\.C/(e)\,créature
1529,234,1,Qu',qu',234,Qux,Qux,C/\,que
1530,234,2,en,en,234,Pre,Pre,/V\,en
1531,234,3,son,son,234,Det,Det,C/V\,son
1532,234,4,cors,cors,234,N,N,C/V\,corps
1533,234,5,n',n',234,Neg,Neg$$,C/\,ne
1534,234,6,ait,ait,234,Vfin,Vfin,/V\,avoir
1535,234,7,tout,tout,234,QIs,QIs,C/V\,tout
1536,234,8,mis,mis,234,Vpp,Vpp,C/V\,mettre
1537,234,9,Nature,nature,234,N,N,C/V\.'C/V\.C/(e)\,nature
1538,234,10,.,.,234,Pnc,Pnc,,.
1539,235,1,La,la,235,Det,Det,C/V\,le
1540,235,2,pucelle,pucelle,235,N,N,C/V\.'C/V\.C/(e)\,pucelle
1541,235,3,ne,ne,235,Neg,Neg$$,C/(e)\,ne
1542,235,4,s',s',235,Prn,Prn$$,C/\,se
1543,235,5,en,en,235,Prn,Prn$$,/V\,en
1544,235,6,prent,prent,235,Vfin,Vfin,C/V\,prendre
1545,235,7,garde,garde,235,N,N,'C/V\.C/(e)\,garde
1546,235,8,",",",",235,Pnc,Pnc,,","
1547,236,1,Mez,mez,236,Crd,Crd,C/V\,mais
1548,236,2,touz,touz,236,QIs,QIs,C/V\,tout
1549,236,3,jours,jours,236,N,N,C/V\,jour
1550,236,4,a,a,236,Pre,Pre,/V\,à
1551,236,5,son,son,236,Det,Det,C/V\,son
1552,236,6,gieu,gieu,236,N,N,C/V\,jeu
1553,236,7,resgarde,resgarde,236,Vfin,Vfin,C/V\.'C/V\.C/(e)\,regarder
1554,237,1,Et,et,237,Crd,Crd,/V\,et
1555,237,2,li,li,237,Det,Det,C/V\,le
1556,237,3,quens,quens,237,N,N,C/V\,comte
1557,237,4,li,li,237,Prn,Prn,C/V\,li
1558,237,5,molt,molt,237,QIs,QIs,C/V\,moult
1559,237,6,aigrement,aigrement,237,Adv,Adv,/V\.C/e\.'C/V\,aigrement
1560,237,7,.,.,237,Pnc,Pnc,,.
1561,238,1,Lor,lor,238,Adv,Adv,C/V\,lors
1562,238,2,li,li,238,Prn,Prn$$,C/V\,li
1563,238,3,entre,entre,238,Vfin,Vfin,'/V\.C/(e)\,entrer
1564,238,4,soudainement,soudainement,238,Adv,Adv,C/V\.C/V\.C/e\.'C/V\,soudainement
1565,239,1,U,u,239,Pre+Det,Pre+Det,/V\,en.le
1566,239,2,cuer,cuer,239,N,N,C/V\,coeur
1567,239,3,une,une,239,QIs,QIs,'/V\.C/(e)\,un
1568,239,4,orrible,orrible,239,Adj,Adj,/V\.'C/V\.C/(e)\,horrible
1569,239,5,pensee,pensee,239,N,N,C/V\.'C/V\./(e)\,pensée
1570,239,6,:,:,239,Pnc,Pnc,,:
1571,240,1,Mar,mar,240,Adv,Adv,C/V\,mar
1572,240,2,fu,fu,240,Vfin,Vfin,C/V\,être
1573,240,3,onques,onques,240,Adv,Adv,'/V\.C/e\,onques
1574,240,4,par,par,240,Pre,Pre,C/V\,par
1575,240,5,li,li,240,Prn,Prn,C/V\,li
1576,240,6,pensee,pensee,240,Vpp,Vpp,C/V\.'C/V\./(e)\,penser
1577,240,7,.,.,240,Pnc,Pnc,,.
1578,241,1,Seingneurs,seingneurs,241,N,N,C/V\.'C/V\,seigneur
1579,241,2,",",",",241,Pnc,Pnc,,","
1580,241,3,or,or,241,Adv,Adv,/V\,or
1581,241,4,escoutés,escoutés,241,Vfin,Vfin,/V\.C/V\.'C/V\,écouter
1582,241,5,merveilles,merveilles,241,N,N,C/V\.'C/V\.C/e\,merveille
1583,241,6,:,:,241,Pnc,Pnc,,:
1584,242,1,Onques,onques,242,Adv,Adv,'/V\.C/e\,onques
1585,242,2,n',n',242,Neg,Neg$$,C/\,ne
1586,242,3,oïstes,oïstes,242,Vfin,Vfin,/V\.'C/V\.C/e\,ouïr
1587,242,4,leurs,leurs,242,Det,Det,C/V\,leur
1588,242,5,pareilles,pareilles,242,Adj,Adj,C/V\.'C/V\.C/e\,pareil
1589,242,6,.,.,242,Pnc,Pnc,,.
1590,243,1,Molt,molt,243,QIs,QIs,C/V\,moult
1591,243,2,est,est,243,Vfin,Vfin,/V\,être
1592,243,3,malicïeus,malicieus,243,Adj,Adj,C/V\.C/V\.C/V\.'C/V\,malicieux
1593,243,4,et,et,243,Crd,Crd,/V\,et
1594,243,5,sage,sage,243,Adj,Adj,'C/V\.C/(e)\,sage
1595,244,1,L',l',244,Det,Det,C/\,le
1596,244,2,anemi,anemi,244,N,N,/V\.C/e\.'C/V\,ennemi
1597,244,3,de,de,244,Pre,Pre,C/(e)\,de
1598,244,4,l',l',244,Det,Det,C/\,le
1599,244,5,umain,umain,244,Adj,Adj,/V\.'C/V\,humain
1600,244,6,lignage,lignage,244,N,N,C/V\.'C/V\.C/(e)\,lignage
1601,244,7,",",",",244,Pnc,Pnc,,","
1602,245,1,Qui,qui,245,Qux,Qux,C/V\,qui
1603,245,2,touz,touz,245,QIs,QIs,C/V\,tout
1604,245,3,jours,jours,245,N,N,C/V\,jour
1605,245,4,nous,nous,245,Prn,Prn$$,C/V\,nous
1606,245,5,tente,tente,245,Vfin,Vfin,'C/V\.C/(e)\,tenter
1607,245,6,et,et,245,Crd,Crd,/V\,et
1608,245,7,atise,atise,245,Vfin,Vfin,/V\.'C/V\.C/(e)\,attiser
1609,246,1,De,de,246,Pre,Pre,C/(e)\,de
1610,246,2,pechiéz,pechiez,246,N,N,C/V\.'C/V\,péché
1611,246,3,faire,faire,246,Vinf,Vinf,'C/V\.C/(e)\,faire
1612,246,4,en,en,246,Pre,Pre,/V\,en
1613,246,5,maiute,mainte,246,QIs,QIs,'C/V\.C/(e)\,maint
1614,246,6,guise,guise,246,N,N,'C/V\.C/(e)\,guise
1615,246,7,;,;,246,Pnc,Pnc,,;
1616,247,1,Et,et,247,Crd,Crd,/V\,et
1617,247,2,sachiéz,sachiez,247,Vfin,Vfin,C/V\.'C/V\,savoir
1618,247,3,plus,plus,247,Adv,Adv,C/V\,plus
1619,247,4,est,est,247,Vfin,Vfin,/V\,être
1620,247,5,uns,uns,247,QIs,QIs,/V\,un
1621,247,6,hons,hons,247,N,N,/V\,homme
1622,247,7,dignes,dignes,247,Adj,Adj,'C/V\.C/e\,digne
1623,247,8,",",",",247,Pnc,Pnc,,","
1624,248,1,Humble,humble,248,Adj,Adj,'/V\.C/(e)\,humble
1625,248,2,",",",",248,Pnc,Pnc,,","
1626,248,3,charitable,charitable,248,Adj,Adj,C/V\.C/V\.'C/V\.C/(e)\,charitable
1627,248,4,",",",",248,Pnc,Pnc,,","
1628,248,5,benignes,benignes,248,Adj,Adj,C/V\.'C/V\.C/e\,bénin
1629,248,6,",",",",248,Pnc,Pnc,,","
1630,249,1,Net,nét,249,Adj,Adj,C/V\,net
1631,249,2,de,de,249,Pre,Pre,C/(e)\,de
1632,249,3,cors,cors,249,N,N,C/V\,corps
1633,249,4,et,et,249,Crd,Crd,/V\,et
1634,249,5,de,de,249,Pre,Pre,C/(e)\,de
1635,249,6,bonne,bonne,249,Adj,Adj,'C/V\.C/(e)\,bon
1636,249,7,entente,entente,249,N,N,/V\.'C/V\.C/(e)\,entente
1637,249,8,",",",",249,Pnc,Pnc,,","
1638,250,1,L',l',250,Det,Det,C/\,le
1639,250,2,anemi,anemi,250,N,N,/V\.C/e\.'C/V\,ennemi
1640,250,3,tant,tant,250,QIs,QIs,C/V\,tant
1641,250,4,plus,plus,250,Adv,Adv,C/V\,plus
1642,250,5,fort,fort,250,Adj,Adj,C/V\,fort
1643,250,6,le,le,250,Prn,Prn$$,C/(e)\,le
1644,250,7,tente,tente,250,Vfin,Vfin,'C/V\.C/(e)\,tenter
1645,250,8,;,;,250,Pnc,Pnc,,;
1646,251,1,Et,et,251,Crd,Crd,/V\,et
1647,251,2,s',s',251,Sub,Sub,C/\,si
1648,251,3,avoir,avoir,251,Vinf,Vinf,/V\.'C/V\,avoir
1649,251,4,ne,ne,251,Neg,Neg$$,C/(e)\,ne
1650,251,5,puet,puet,251,Vfin,Vfin,C/V\,pouvoir
1651,251,6,suz,suz,251,PrA,PrA,C/V\,sus
1652,251,7,li,li,251,Prn,Prn,C/V\,li
1653,251,8,force,force,251,N,N,'C/V\.C/(e)\,force
1654,251,9,",",",",251,Pnc,Pnc,,","
1655,252,1,Par,par,252,Pre,Pre,C/V\,par
1656,252,2,autre,autre,252,Adj,Adj,'/V\.C/(e)\,autre
1657,252,3,menniere,menniere,252,N,N,C/V\.'C/V\.C/(e)\,manière
1658,252,4,s',s',252,Prn,Prn$$,C/\,se
1659,252,5,esforce,esforce,252,Vfin,Vfin,/V\.'C/V\.C/(e)\,efforcer
1660,253,1,De,de,253,Pre,Pre,C/(e)\,de
1661,253,2,lui,lui,253,Prn,Prn$,C/V\,lui
1662,253,3,feire,feire,253,Vinf,Vinf,'C/V\.C/(e)\,faire
1663,253,4,l',l',253,Det,Det,C/\,le
1664,253,5,amour,amour,253,N,N,/V\.'C/V\,amour
1665,253,6,Dieu,dieu,253,N,N,C/V\,dieu
1666,253,7,perdre,perdre,253,Vinf,Vinf,'C/V\.C/(e)\,perdre
1667,253,8,:,:,253,Pnc,Pnc,,:
1668,254,1,Par,par,254,Pre,Pre,C/V\,par
1669,254,2,maint,maint,254,QIs,QIs,C/V\,maint
1670,254,3,enging,enging,254,N,N,/V\.'C/V\,engin
1671,254,4,le,le,254,Prn,Prn$$,C/(e)\,le
1672,254,5,seit,seit,254,Vfin,Vfin,C/V\,savoir
1673,254,6,aherdre,aherdre,254,Vinf,Vinf,/V\.'C/V\.C/(e)\,aerdre
1674,254,7,.,.,254,Pnc,Pnc,,.
1675,255,1,Ouéz,ouez,255,Vfin,Vfin,/V\.'C/V\,ouïr
1676,255,2,que,que,255,Sub,Sub,C/(e)\,que
1677,255,3,fist,fist,255,Vfin,Vfin,C/V\,faire
1678,255,4,li,li,255,Det,Det,C/V\,le
1679,255,5,anvïeus,anvieus,255,Adj,Adj,/V\.C/V\.'C/V\,envieux
1680,256,1,Qui,qui,256,Qux,Qux,C/V\,qui
1681,256,2,de,de,256,Pre,Pre,C/(e)\,de
1682,256,3,mal,mal,256,N,N,C/V\,mal
1683,256,4,faire,faire,256,Vinf,Vinf,'C/V\.C/(e)\,faire
1684,256,5,est,est,256,Vfin,Vfin,/V\,être
1685,256,6,curïeus,curieus,256,Adj,Adj,C/V\.C/V\.'C/V\,curieux
1686,256,7,:,:,256,Pnc,Pnc,,:
1687,257,1,Ce,ce,257,Dem,Dem,C/(e)\,cist
1688,257,2,dous,dous,257,Adj,Adj,C/V\,doux
1689,257,3,enfant,enfant,257,N,N,/V\.'C/V\,enfant
1690,257,4,voit,voit,257,Vfin,Vfin,C/V\,voir
1691,257,5,et,et,257,Crd,Crd,/V\,et
1692,257,6,avise,avise,257,Vfin,Vfin,/V\.'C/V\.C/(e)\,aviser
1693,258,1,Qui,qui,258,Qux,Qux,C/V\,qui
1694,258,2,en,en,258,Pre,Pre,/V\,en
1695,258,3,Dieu,dieu,258,N,N,C/V\,dieu
1696,258,4,ot,ot,258,Vfin,Vfin,/V\,avoir
1697,258,5,s',s',258,Det,Det,C/\,son
1698,258,6,entente,entente,258,N,N,/V\.'C/V\.C/(e)\,entente
