wd_id,line_id,linewd,word,lex_id,pos_nca,textlineid,syntag,syntag2,syllabified,lemma
976,157,4,s,s,DET:poss:suj:femi:sg,157,Det,Det,C/\,son
977,157,5,ame,ame,NOM:suj:femi:sg,157,N,N,'/V\.C/(e)\,âme
978,157,6,dou,dou,PREDET:de:obj:masc:sg,157,Pre+Det,Pre+Det,C/V\,de.le
979,157,7,ciel,ciel,NOM:obj:masc:sg,157,N,N,C/V\,ciel
980,157,8,vint,vint,VER:simp:3:sg,157,Vfin,Vfin,C/V\,venir
981,158,1,telz,telz,ADJ:suj:masc:sg,158,Adj,Adj,C/V\,tel
982,158,2,clers,clers,NOM:suj:masc:sg,158,N,N,C/V\,clerc
983,158,3,et,et,CON:coord,158,Crd,Crd,/V\,et
984,158,4,telz,telz,ADJ:suj:masc:sg,158,Adj,Adj,C/V\,tel
985,158,5,devinz,devinz,NOM:suj:masc:sg,158,Adj,Adj,C/V\.'C/V\,devin
986,158,6,devint,devint,VER:simp:3:sg,158,Vfin,Vfin,C/V\.'C/V\,devenir
987,159,1,que,que,PROCON,159,Sub,Sub,C/(e)\,que
988,159,2,toute,toute,PRO:ind:obj:femi:sg,159,QIs,QIs,'C/V\.C/(e)\,tout
989,159,3,seut,seut,VER:simp:3:sg,159,Vfin,Vfin,C/V\,savoir
990,159,4,divinité,divinité,NOM:obj:femi:sg,159,N,N,C/V\.C/V\.C/V\.'C/V\,divinité
991,160,1,tuit,tuit,DET:ind:suj:masc:pl,160,QIs,QIs,C/V\,tout
992,160,2,li,li,DET:def:suj:masc:pl,160,Det,Det,C/V\,le
993,160,3,bon,bon,ADJ:suj:masc:pl,160,Adj,Adj,C/V\,bon
994,160,4,cler,cler,NOM:suj:masc:pl,160,N,N,C/V\,clerc
995,160,5,de,de,PRE,160,Pre,Pre,C/(e)\,de
996,160,6,la,la,DET:def:obj:femi:sg,160,Det,Det,C/V\,le
997,160,7,cité,cité,NOM:obj:femi:sg,160,N,N,C/V\.'C/V\,cité
998,161,1,son,son,DET:poss:obj:masc:sg,161,Det,Det,C/V\,son
999,161,2,parfont,parfont,ADJ:obj:masc:sg,161,Adj,Adj,C/V\.'C/V\,parfond
1000,161,3,senz,senz,NOM:obj:masc:sg,161,N,N,C/V\,sens
1001,161,4,oïr,oïr,VER:infi,161,Vinf,Vinf,/V\.'C/V\,ouïr
1002,161,5,venoyent,venoyent,VER:impf:3:pl,161,Vfin,Vfin,C/V\.'C/V\./e\,venir
1003,162,1,et,et,CON:coord,162,Crd,Crd,/V\,et
1004,162,2,lor,lor,DET:poss:obj:femi:pl,162,Det,Det,C/V\,leur
1005,162,3,doutances,doutances,NOM:obj:femi:pl,162,N,N,C/V\.'C/V\.C/e\,doutance
1006,162,4,demandoient,demandoient,VER:impf:3:pl,162,Vfin,Vfin,C/V\.C/V\.'C/V\./e\,demander
1007,163,1,tant,tant,ADV,163,QIs,QIs,C/V\,tant
1008,163,2,ert,ert,VER:impf:3:sg,163,Vfin,Vfin,/V\,être
1009,163,3,bons,bons,ADJ:suj:masc:sg,163,Adj,Adj,C/V\,bon
1010,163,4,clers,clers,NOM:suj:masc:sg,163,N,N,C/V\,clerc
1011,163,5,c',c',PRO:invar,163,Prn,Prn,C/\,ce
1012,163,6,en,en,PRO:clit,163,Prn,Prn$$,/V\,en
1013,163,7,est,est,VER:pres:3:sg,163,Vfin,Vfin,/V\,être
1014,163,8,la,la,DET:def:suj:femi:sg,163,Det,Det,C/V\,le
1015,163,9,somme,somme,NOM:suj:femi:sg,163,N,N,'C/V\.C/(e)\,somme
1016,164,1,qu,qu,PROCON,164,Sub,Sub,C/\,que
1017,164,2,a,a,PRE,164,Pre,Pre,/V\,à
1018,164,3,trop,trop,ADV,164,Adv,Adv,C/V\,trop
1019,164,4,grant,grant,ADJ:obj:femi:sg,164,Adj,Adj,C/V\,grand
1020,164,5,painne,painne,NOM:obj:femi:sg,164,N,N,'C/V\.C/(e)\,peine
1021,164,6,a,a,PRE,164,Pre,Pre,/V\,à
1022,164,7,nul,nul,DET:ind:obj:masc:sg,164,QIs,QIs,C/V\,nul
1023,164,8,lai,lai,NOM:obj:masc:sg,164,Adj,Adj,C/V\,lai
1024,164,9,homme,homme,NOM:obj:masc:sg,164,N,N,'/V\.C/(e)\,homme
1025,165,1,se,se,PROCON,165,Sub,Sub,C/(e)\,si
1026,165,2,trop,trop,ADV,165,Adv,Adv,C/V\,trop
1027,165,3,soutilz,soutilz,ADJ:suj:masc:sg,165,Adj,Adj,C/V\.'C/V\,subtil
1028,165,4,n,n,PRO:clit,165,Neg,Neg$$,C/\,ne
1029,165,5,estoit,estoit,VER:impf:3:sg,165,Vfin,Vfin,/V\.'C/V\,être
1030,165,6,d',d',PRE,165,Pre,Pre,C/\,de
1031,165,7,entendre,entendre,VER:infi,165,Vinf,Vinf,/V\.'C/V\.C/(e)\,entendre
1032,166,1,daignoit,daignoit,VER:impf:3:sg,166,Vfin,Vfin,C/V\.'C/V\,daigner
1033,166,2,parler,parler,VER:infi,166,Vinf,Vinf,C/V\.'C/V\,parler
1034,166,3,ne,ne,PROCON,166,Crd,Crd,C/(e)\,ne
1035,166,4,raison,raison,NOM:obj:femi:sg,166,N,N,C/V\.'C/V\,raison
1036,166,5,rendre,rendre,VER:infi,166,Vinf,Vinf,'C/V\.C/(e)\,rendre
1037,167,1,mout,mout,ADV,167,QIs,QIs,C/V\,moult
1038,167,2,par,par,PRE,167,Adv,Adv,C/V\,par
1039,167,3,amoit,amoit,VER:impf:3:sg,167,Vfin,Vfin,/V\.'C/V\,aimer
1040,167,4,lettree,lettree,VER:pper:femi:sg,167,Vpp,Vpp,C/V\.'C/V\./(e)\,lettrer
1041,167,5,gent,gent,NOM:obj:femi:sg,167,N,N,C/V\,gent
1042,168,1,latin,latin,NOM:obj:masc:sg,168,N,N,C/V\.'C/V\,latin
1043,168,2,parloit,parloit,VER:impf:3:sg,168,Vfin,Vfin,C/V\.'C/V\,parler
1044,168,3,si,si,PROCON,168,Adv,Adv,C/V\,si
1045,168,4,biau,biau,ADJ:obj:masc:sg,168,Adj,Adj,C/V\,beau
1046,168,5,si,si,PROCON,168,Adv,Adv,C/V\,si
1047,168,6,gent,gent,ADJ:obj:masc:sg,168,Adj,Adj,C/V\,gent
1048,169,1,tuit,tuit,DET:ind:suj:masc:pl,169,QIs,QIs,C/V\,tout
1049,169,2,li,li,DET:def:suj:masc:pl,169,Det,Det,C/V\,le
1050,169,3,bon,bon,ADJ:suj:masc:pl,169,Adj,Adj,C/V\,bon
1051,169,4,clerc,clerc,NOM:suj:masc:pl,169,N,N,C/V\,clerc
1052,169,5,s,s,PROCON,169,Prn,Prn$$,C/\,se
1053,169,6,en,en,PRO:clit,169,Prn,Prn$$,/V\,en
1054,169,7,merviloient,merviloient,VER:impf:3:pl,169,Vfin,Vfin,C/V\.C/V\.'C/V\./e\,merveiller
1055,170,1,et,et,CON:coord,170,Crd,Crd,/V\,et
1056,170,2,a,a,PRE,170,Pre,Pre,/V\,à
1057,170,3,merveilles,merveilles,NOM:obj:femi:pl,170,N,N,C/V\.'C/V\.C/e\,merveille
1058,170,4,l',l',PRO:pers:obj:3:masc:sg:unb,170,Prn,Prn$$,C/\,le
1059,170,5,escoutoyent,escoutoyent,VER:impf:3:pl,170,Vfin,Vfin,/V\.C/V\.'C/V\./e\,écouter
1060,171,1,le,le,DET:def:obj:masc:sg,171,Det,Det,C/(e)\,le
1061,171,2,viez,viez,ADJ:obj:masc:sg,171,Adj,Adj,C/V\,vieux
1062,171,3,testament,testament,NOM:obj:masc:sg,171,N,N,C/V\.C/V\.'C/V\,testament
1063,171,4,le,le,DET:def:obj:masc:sg,171,Det,Det,C/(e)\,le
1064,171,5,novel,novel,ADJ:obj:masc:sg,171,Adj,Adj,C/V\.'C/V\,nouveau
1065,172,1,en,en,PRE,172,Pre,Pre,/V\,en
1066,172,2,rime,rime,NOM:obj:femi:sg,172,N,N,'C/V\.C/(e)\,rime
1067,172,3,et,et,CON:coord,172,Crd,Crd,/V\,et
1068,172,4,en,en,PRE,172,Pre,Pre,/V\,en
1069,172,5,metre,metre,NOM:obj:masc:sg,172,N,N,'C/V\.C/(e)\,mètre
1070,172,6,trop,trop,ADV,172,Adv,Adv,C/V\,trop
1071,172,7,bel,bel,ADJ:obj:masc:sg,172,Adj,Adj,C/V\,beau
1072,173,1,contoit,contoit,VER:impf:3:sg,173,Vfin,Vfin,C/V\.'C/V\,conter
1073,173,2,si,si,PROCON,173,Adv,Adv,C/V\,si
1074,173,3,bel,bel,ADJ:obj:masc:sg,173,Adj,Adj,C/V\,beau
1075,173,4,si,si,PROCON,173,Adv,Adv,C/V\,si
1076,173,5,a,a,PRE,173,Pre,Pre,/V\,à
1077,173,6,delivre,delivre,ADJ:obj:masc:sg,173,Adj,Adj,C/V\.'C/V\.C/(e)\,délivre
1078,174,1,com,com,CON:subord,174,Sub,Sub,C/V\,comme
1079,174,2,s,s,PROCON,174,Sub,Sub,C/\,si
1080,174,3,il,il,PRO:pers:suj:3:masc:sg:unb,174,Prn,Prn$,/V\,il
1081,174,4,le,le,PRO:pers:obj:3:masc:sg:unb,174,Prn,Prn$$,C/(e)\,le
1082,174,5,leust,leust,VER:subi:3:sg,174,Vfin,Vfin,C/(V)\.'/V\,lire
1083,174,6,en,en,PRO:clit,174,Pre,Pre,/V\,en
1084,174,7,un,un,DET:ndf:obj:masc:sg,174,QIs,QIs,/V\,un
1085,174,8,livre,livre,NOM:obj:masc:sg,174,N,N,'C/V\.C/(e)\,livre
1086,175,1,quant,quant,ADV,175,Sub,Sub,C/V\,quand
1087,175,2,parla,parla,VER:simp:3:sg,175,Vfin,Vfin,C/V\.'C/V\,parler
1088,175,3,de,de,PRE,175,Pre,Pre,C/(e)\,de
1089,175,4,la,la,DET:def:obj:femi:sg,175,Det,Det,C/V\,le
1090,175,5,sainteé,sainteé,NOM:obj:femi:sg,175,Vpp,Vpp,C/V\.C/e\.'C/V\,saintoyer
1091,176,1,joseph,joseph,NPR:obj:masc:sg,176,N,N,C/V\.'C/V\,Joseph
1092,176,2,qui,qui,PROCON,176,Qux,Qux,C/V\,qui
1093,176,3,ert,ert,VER:impf:3:sg,176,Vfin,Vfin,/V\,être
1094,176,4,de,de,PRE,176,Pre,Pre,C/(e)\,de
1095,176,5,grant,grant,ADJ:obj:masc:sg,176,Adj,Adj,C/V\,grand
1096,176,6,aé,aé,NOM:obj:masc:sg,176,N,N,/(V)\.'/V\,aé
1097,177,1,quant,quant,ADV,177,Sub,Sub,C/V\,quand
1098,177,2,en,en,PRE,177,Pre,Pre,/V\,en
1099,177,3,sa,sa,DET:poss:obj:femi:sg,177,Det,Det,C/V\,son
1100,177,4,garde,garde,NOM:obj:femi:sg,177,N,N,'C/V\.C/(e)\,garde
1101,177,5,eut,eut,VER:simp:3:sg,177,Vfin,Vfin,/V\,avoir
1102,177,6,nostre,nostre,DET:poss:obj:femi:sg,177,Det,Det,'C/V\.C/(e)\,notre
1103,177,7,dame,dame,NOM:obj:femi:sg,177,N,N,'C/V\.C/(e)\,dame
1104,178,1,comme,comme,CON:subord,178,Sub,Sub,'C/V\.C/(e)\,comme
1105,178,2,s,s,DET:poss:obj:femi:sg,178,Det,Det,C/\,son
1106,178,3,espouse,espouse,NOM:obj:femi:sg,178,N,N,/V\.'C/V\.C/(e)\,épouse
1107,178,4,et,et,CON:coord,178,Crd,Crd,/V\,et
1108,178,5,con,con,CON:subord,178,Sub,Sub,C/V\,comme
1109,178,6,sa,sa,DET:poss:obj:femi:sg,178,Det,Det,C/V\,son
1110,178,7,fame,fame,NOM:obj:femi:sg,178,N,N,'C/V\.C/(e)\,femme
1111,179,1,mout,mout,ADV,179,QIs,QIs,C/V\,moult
1112,179,2,grant,grant,ADJ:obj:femi:sg,179,Adj,Adj,C/V\,grand
1113,179,3,loenge,loenge,NOM:obj:femi:sg,179,N,N,C/{V}\.'/V\.C/(e)\,louange
1114,179,4,de,de,PRE,179,Pre,Pre,C/(e)\,de
1115,179,5,lui,lui,PRO:pers:obj:3:masc:sg:bet,179,Prn,Prn,C/V\,lui
1116,179,6,fist,fist,VER:simp:3:sg,179,Vfin,Vfin,C/V\,faire
1117,180,1,avec,avec,PRE,180,PrA,PrA,/V\.'C/V\,avec
1118,180,2,pluiseurs,pluiseurs,DET:ind:obj:femi:pl,180,QIs,QIs,C/V\.'C/V\,plusieurs
1119,180,3,choses,choses,NOM:obj:femi:pl,180,N,N,'C/V\.C/e\,chose
1120,180,4,en,en,PRO:clit,180,Prn,Prn$$,/V\,en
1121,180,5,dist,dist,VER:simp:3:sg,180,Vfin,Vfin,C/V\,dire
1122,181,1,si,si,PROCON,181,Adv,Adv,C/V\,si
1123,181,2,grant,grant,ADJ:obj:femi:sg,181,Adj,Adj,C/V\,grand
1124,181,3,clarté,clarté,NOM:obj:femi:sg,181,N,N,C/V\.'C/V\,clarté
1125,181,4,lassus,lassus,ADV,181,Adv,Adv,C/V\.'C/V\,lassus
1126,181,5,amont,amont,ADV,181,PrA,PrA,/V\.'C/V\,amont
1127,182,1,veue,veue,VER:pper:femi:sg,182,Vpp,Vpp,C/(V)\.'/V\./(e)\,voir
1128,182,2,avoit,avoit,VER:impf:3:sg,182,Vfin,Vfin,/V\.'C/V\,avoir
1129,182,3,que,que,PROCON,182,Sub,Sub,C/(e)\,que
1130,182,4,de,de,PRE,182,Pre,Pre,C/(e)\,de
1131,182,5,cest,cest,DET:demo:obj:masc:sg,182,Dem,Dem,C/V\,cist
1132,182,6,mont,mont,NOM:obj:masc:sg,182,N,N,C/V\,monde
1133,183,1,la,la,DET:def:obj:femi:sg,183,Det,Det,C/V\,le
1134,183,2,grant,grant,ADJ:obj:femi:sg,183,Adj,Adj,C/V\,grand
1135,183,3,clarté,clarté,NOM:obj:femi:sg,183,N,N,C/V\.'C/V\,clarté
1136,183,4,et,et,CON:coord,183,Crd,Crd,/V\,et
1137,183,5,la,la,DET:def:obj:femi:sg,183,Det,Det,C/V\,le
1138,183,6,lumiere,lumiere,NOM:obj:femi:sg,183,N,N,C/V\.'C/V\.C/(e)\,lumière
1139,184,1,ausi,ausi,ADV,184,Adv,Adv,/V\.'C/V\,aussi
1140,184,2,haoit,haoit,VER:impf:3:sg,184,Vfin,Vfin,C/(V)\.'/V\,haïr
1141,184,3,comme,comme,CON:subord,184,Sub,Sub,'C/V\.C/(e)\,comme
1142,184,4,fumiere,fumiere,NOM:obj:femi:sg,184,N,N,C/V\.'C/V\.C/(e)\,fumière
1143,185,1,nes,nes,ADV,185,Adv,Adv,C/e\,neïs
1144,185,2,regarder,regarder,VER:infi,185,Vinf,Vinf,C/V\.C/V\.'C/V\,regarder
1145,185,3,ne,ne,PRO:clit,185,Neg,Neg$$,C/(e)\,ne
1146,185,4,la,la,PRO:pers:acc:3:femi:sg,185,Prn,Prn$$,C/V\,le
1147,185,5,pooit,pooit,VER:impf:3:sg,185,Vfin,Vfin,C/V\.'C/V\,pouvoir
1148,186,1,mais,mais,CON:coord,186,Crd,Crd,C/V\,mais
1149,186,2,tout,tout,PRO:ind:obj:masc:sg,186,QIs,QIs,C/V\,tout
1150,186,3,adez,adez,ADV,186,Adv,Adv,/V\.'C/V\,adès
1151,186,4,les,les,DET:def:obj:masc:pl,186,Det,Det,C/V\,le
1152,186,5,ielz,ielz,NOM:obj:masc:pl,186,N,N,/V\,oeil
1153,186,6,clooit,clooit,VER:impf:3:sg,186,Vfin,Vfin,C/V\.'C/V\,clore
1154,187,1,sainz,sainz,ADJ:suj:masc:sg,187,Adj,Adj,C/V\,saint
1155,187,2,esperites,esperites,NOM:suj:masc:sg,187,N,N,/V\.C/e\.'C/V\.C/e\,esperite
1156,187,3,ses,ses,DET:poss:obj:masc:pl,187,Det,Det,C/V\,son
1157,187,4,grans,grans,ADJ:obj:masc:pl,187,Adj,Adj,C/V\,grand
1158,187,5,dons,dons,NOM:obj:masc:pl,187,N,N,C/V\,don
1159,188,1,renouvela,renouvela,VER:simp:3:sg,188,Vfin,Vfin,C/V\.C/V\.C/e\.'C/V\,renouveler
1160,188,2,et,et,CON:coord,188,Crd,Crd,/V\,et
1161,188,3,fist,fist,VER:simp:3:sg,188,Vfin,Vfin,C/V\,faire
1162,188,4,adons,adons,ADV,188,Adv,Adv,/V\.'C/V\,adonc
1163,189,1,ce,ce,DET:demo:obj:masc:sg,189,Dem,Dem,C/(e)\,cist
1164,189,2,myracle,myracle,NOM:obj:masc:sg,189,N,N,C/V\.'C/V\.C/(e)\,miracle
1165,189,3,tieng,tieng,VER:pres:1:sg,189,Vfin,Vfin,C/V\,tenir
1166,189,4,a,a,PRE,189,Pre,Pre,/V\,à
1167,189,5,mout,mout,ADV,189,QIs,QIs,C/V\,moult
1168,189,6,bel,bel,ADJ:obj:masc:sg,189,Adj,Adj,C/V\,beau
1169,190,1,cil,cil,PRO:demo:suj:masc:sg,190,Dem,Dem,C/V\,cil
1170,190,2,qui,qui,PROCON,190,Qux,Qux,C/V\,qui
1171,190,3,david,david,NPR:obj:masc:sg,190,N,N,C/V\.'C/V\,David
1172,190,4,le,le,DET:def:obj:masc:sg,190,Det,Det,C/(e)\,le
1173,190,5,pastourel,pastourel,NOM:obj:masc:sg,190,N,N,C/V\.C/V\.'C/V\,pastoureau
1174,191,1,le,le,DET:def:obj:masc:sg,191,Det,Det,C/(e)\,le
1175,191,2,harpeur,harpeur,NOM:obj:masc:sg,191,N,N,C/V\.C/(V)\.'/V\,harpeur
1176,191,3,le,le,DET:def:obj:masc:sg,191,Det,Det,C/(e)\,le
1177,191,4,citariste,citariste,NOM:obj:masc:sg,191,N,N,C/V\.C/V\.'C/V\.C/(e)\,cithariste
1178,192,1,fist,fist,VER:simp:3:sg,192,Vfin,Vfin,C/V\,faire
1179,192,2,son,son,DET:poss:obj:masc:sg,192,Det,Det,C/V\,son
1180,192,3,prophete,prophete,NOM:obj:masc:sg,192,N,N,C/V\.'C/V\.C/(e)\,prophète
1181,192,4,et,et,CON:coord,192,Crd,Crd,/V\,et
1182,192,5,son,son,DET:poss:obj:masc:sg,192,Det,Det,C/V\,son
1183,192,6,psalmiste,psalmiste,NOM:obj:masc:sg,192,N,N,C/V\.'C/V\.C/(e)\,psalmiste
1184,193,1,de,de,PRE,193,Pre,Pre,C/(e)\,de
1185,193,2,cestui,cestui,DET:demo:obj:masc:sg,193,Dem,Dem,C/V\.'C/V\,cist
1186,193,3,pastourel,pastourel,NOM:obj:masc:sg,193,N,N,C/V\.C/V\.'C/V\,pastoureau
1187,193,4,refist,refist,VER:simp:3:sg,193,Vfin,Vfin,C/V\.'C/V\,refaire
1188,194,1,son,son,DET:poss:obj:masc:sg,194,Det,Det,C/V\,son
1189,194,2,prophete,prophete,NOM:obj:masc:sg,194,N,N,C/V\.'C/V\.C/(e)\,prophète
1190,194,3,quar,quar,CON:coord,194,Crd,Crd,C/V\,car
1191,194,4,quanqu,quanqu,PRO:invar,194,Qux,Qux,C/V\,quanque
1192,194,5,il,il,PRO:pers:suj:3:masc:sg:unb,194,Prn,Prn$,/V\,il
1193,194,6,dist,dist,VER:simp:3:sg,194,Vfin,Vfin,C/V\,dire
1194,195,1,avint,avint,VER:simp:3:sg,195,Vfin,Vfin,/V\.'C/V\,avenir
1195,195,2,aprés,aprés,PRE,195,PrA,PrA,/V\.'C/V\,après
1196,195,3,isnelement,isnelement,ADV,195,Adv,Adv,/V\.C/V\.C/e\.'C/V\,isnellement
1197,196,1,et,et,CON:coord,196,Crd,Crd,/V\,et
1198,196,2,saichiez,saichiez,VER:impe:2:pl,196,Vfin,Vfin,C/V\.'C/V\,savoir
1199,196,3,bien,bien,ADV,196,Adv,Adv,C/V\,bien
1200,196,4,certainnement,certainnement,ADV,196,Adv,Adv,C/V\.C/V\.C/e\.'C/V\,certainement
1201,197,1,qu,qu,PROCON,197,Sub,Sub,C/\,que
1202,197,2,esclairier,esclairier,VER:infi,197,Vinf,Vinf,/V\.C/V\.'C/V\,éclairer
1203,197,3,volt,volt,VER:simp:3:sg,197,Vfin,Vfin,C/V\,vouloir
1204,197,4,li,li,DET:def:suj:masc:sg,197,Det,Det,C/V\,le
1205,197,5,tres,tres,ADV,197,Adv,Adv,C/V\,très
1206,197,6,doz,doz,ADJ:suj:masc:sg,197,Adj,Adj,C/V\,doux
1207,197,7,pere,pere,NOM:suj:masc:sg,197,N,N,'C/V\.C/(e)\,père
1208,198,1,qu,qu,PROCON,198,Sub,Sub,C/\,que
1209,198,2,on,on,PRO:invar,198,Prn,Prn$,/V\,on
1210,198,3,honourast,honourast,VER:subi:3:sg,198,Vfin,Vfin,/V\.C/V\.'C/V\,honorer
1211,198,4,sa,sa,DET:poss:obj:femi:sg,198,Det,Det,C/V\,son
1212,198,5,douce,douce,ADJ:obj:femi:sg,198,Adj,Adj,'C/V\.C/(e)\,doux
1213,198,6,mere,mere,NOM:obj:femi:sg,198,N,N,'C/V\.C/(e)\,mère
1214,199,1,seur,seur,PRE,199,PrA,PrA,C/V\,sur
1215,199,2,toutes,toutes,DET:ind:obj:femi:pl,199,QIs,QIs,'C/V\.C/e\,tout
1216,199,3,chosëz,chosëz,NOM:obj:femi:pl,199,N,N,'C/V\.C/e\,chose
1217,199,4,doucement,doucement,ADV,199,Adv,Adv,C/V\.C/e\.'C/V\,doucement
1218,200,1,quant,quant,ADV,200,Sub,Sub,C/V\,quand
1219,200,2,vint,vint,VER:simp:3:sg,200,Vfin,Vfin,C/V\,venir
1220,200,3,a,a,PRE,200,Pre,Pre,/V\,à
1221,200,4,son,son,DET:poss:obj:masc:sg,200,Det,Det,C/V\,son
1222,200,5,definement,definement,NOM:obj:masc:sg,200,N,N,C/V\.C/V\.C/e\.'C/V\,définement
1223,201,1,et,et,CON:coord,201,Crd,Crd,/V\,et
1224,201,2,departir,departir,VER:infi,201,Vinf,Vinf,C/V\.C/V\.'C/V\,départir
1225,201,3,l',l',DET:def:obj:femi:sg,201,Det,Det,C/\,le
1226,201,4,ame,ame,NOM:obj:femi:sg,201,N,N,'/V\.C/(e)\,âme
1227,201,5,en,en,PRO:clit,201,Prn,Prn$$,/V\,en
1228,201,6,couvint,couvint,VER:simp:3:sg,201,Vfin,Vfin,C/V\.'C/V\,convenir
1229,202,1,si,si,PROCON,202,Adv,Adv,C/V\,si
1230,202,2,bialz,bialz,ADJ:suj:masc:sg,202,Adj,Adj,C/V\,beau
1231,202,3,si,si,PROCON,202,Adv,Adv,C/V\,si
1232,202,4,blans,blans,ADJ:suj:masc:sg,202,Adj,Adj,C/V\,blanc
1233,202,5,si,si,PROCON,202,Adv,Adv,C/V\,si
1234,202,6,clers,clers,ADJ:suj:masc:sg,202,Adj,Adj,C/V\,clair
1235,202,7,devint,devint,VER:simp:3:sg,202,Vfin,Vfin,C/V\.'C/V\,devenir
1236,203,1,qu,qu,PROCON,203,Sub,Sub,C/\,que
1237,203,2,il,il,PRO:pers:suj:3:masc:sg:unb,203,Prn,Prn$,/V\,il
1238,203,3,resembla,resembla,VER:simp:3:sg,203,Vfin,Vfin,C/V\.C/V\.'C/V\,resembler
1239,203,4,un,un,DET:ndf:obj:masc:sg,203,QIs,QIs,/V\,un
1240,203,5,angelot,angelot,NOM:obj:masc:sg,203,N,N,/V\.C/e\.'C/V\,angelot
1241,204,1,trestout,trestout,PRO:ind:obj:masc:sg,204,QIs,QIs,C/V\.'C/V\,trèstout
1242,204,2,ainsi,ainsi,ADV,204,Adv,Adv,/V\.'C/V\,ainsi
1243,204,3,comme,comme,CON:subord,204,Sub,Sub,'C/V\.C/(e)\,comme
1244,204,4,il,il,PRO:pers:suj:3:masc:sg:unb,204,Prn,Prn$,/V\,il
1245,204,5,dit,dit,VER:pper:masc:sg,204,Vpp,Vpp,C/V\,dire
1246,204,6,l',l',PRO:pers:obj:3:masc:sg:unb,204,Prn,Prn$$,C/\,le
1247,204,7,ot,ot,VER:simp:3:sg,204,Vfin,Vfin,/V\,avoir
1248,205,1,li,li,DET:def:suj:masc:sg,205,Det,Det,C/V\,le
1249,205,2,feuz,feuz,NOM:suj:masc:sg,205,N,N,C/V\,feu
1250,205,3,d',d',PRE,205,Pre,Pre,C/\,de
1251,205,4,enfer,enfer,NOM:obj:masc:sg,205,N,N,/V\.'C/V\,enfer
1252,205,5,par,par,ADV,205,Pre,Pre,C/V\,par
1253,205,6,soissonz,soissonz,NOM:obl:masc:sg',205,N,N,C/V\.'C/V\,Soissons
1254,205,7,prist,prist,VER:simp:3:sg,205,Vfin,Vfin,C/V\,prendre
1255,206,1,et,et,CON:coord,206,Crd,Crd,/V\,et
1256,206,2,d',d',PRE,206,Pre,Pre,C/\,de
1257,206,3,uns,uns,DET:ndf:obj:masc:pl,206,QIs,QIs,/V\,un
1258,206,4,et,et,CON:coord,206,Crd,Crd,/V\,et
1259,206,5,d',d',PRE,206,Pre,Pre,C/\,de
1260,206,6,autres,autres,ADJ:obj:masc:pl,206,Adj,Adj,'/V\.C/e\,autre
1261,206,7,tant,tant,ADV,206,QIs,QIs,C/V\,tant
1262,206,8,esprist,esprist,VER:simp:3:sg,206,Vfin,Vfin,/V\.'C/V\,éprendre
1263,207,1,non,non,ADV,207,Neg,Neg,C/V\,ne
1264,207,2,a,a,PRE,207,Pre,Pre,/V\,à
1265,207,3,soissonz,soissonz,NPR:obj:masc:sg,207,N,N,C/V\.'C/V\,Soissons
1266,207,4,tant,tant,ADV,207,QIs,QIs,C/V\,tant
1267,207,5,seulement,seulement,ADV,207,Adv,Adv,C/V\.C/e\.'C/V\,seulement
1268,208,1,mais,mais,CON:coord,208,Crd,Crd,C/V\,mais
1269,208,2,loins,loins,ADV,208,Adv,Adv,C/V\,loin
1270,208,3,et,et,CON:coord,208,Crd,Crd,/V\,et
1271,208,4,pres,pres,ADV,208,PrA,PrA,C/V\,près
1272,208,5,communement,communement,ADV,208,Adv,Adv,C/V\.C/V\.C/e\.'C/V\,communément
1273,209,1,qu,qu,PROCON,209,Sub,Sub,C/\,que
1274,209,2,a,a,PRE,209,Pre,Pre,/V\,à
1275,209,3,grans,grans,ADJ:obj:femi:pl,209,Adj,Adj,C/V\,grand
1276,209,4,torbes,torbes,NOM:obj:femi:pl,209,N,N,'C/V\.C/e\,tourbe
1277,209,5,criant,criant,VER:ppre,209,Vprs,Vprs,C/V\.'C/V\,crier
1278,209,6,venoient,venoient,VER:impf:3:pl,209,Vfin,Vfin,C/V\.'C/V\./e\,venir
1279,210,1,a,a,PRE,210,Pre,Pre,/V\,à
1280,210,2,soissonz,soissonz,NPR:obj:masc:sg,210,N,N,C/V\.'C/V\,Soissons
1281,210,3,ou,ou,PROCON,210,Qux,Qux,/V\,où
1282,210,4,tuit,tuit,PRO:ind:suj:masc:pl,210,QIs,QIs,C/V\,tout
1283,210,5,garissoient,garissoient,VER:impf:3:pl,210,Vfin,Vfin,C/V\.C/V\.'C/V\./e\,guérir
1284,211,1,au,au,PREDET:a:obj:masc:sg,211,Pre+Det,Pre+Det,/V\,à.le
1285,211,2,saint,saint,ADJ:obj:masc:sg,211,Adj,Adj,C/V\,saint
1286,211,3,soller,soller,NOM:obj:masc:sg,211,N,N,C/V\.'C/V\,soulier
1287,211,4,la,la,DET:def:obj:femi:sg,211,Det,Det,C/V\,le
1288,211,5,bele,bele,ADJ:obj:femi:sg,211,Adj,Adj,'C/V\.C/(e)\,beau
1289,211,6,dame,dame,NOM:obj:femi:sg,211,N,N,'C/V\.C/(e)\,dame
1290,212,1,si,si,PROCON,212,Adv,Adv,C/V\,si
1291,212,2,com,com,CON:subord,212,Sub,Sub,C/V\,comme
1292,212,3,li,li,DET:def:suj:masc:sg,212,Det,Det,C/V\,le
