wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,versetype,subtype,syllabified
1108,166,5,la,la,433,Det,Det,le,10s,---,C/V\
1109,166,6,cui,cui,433,Qux,Qux,cui,10s,---,C/V\
1110,166,7,biautés,biautés,433,N,N,beauté,10s,---,C/V\.'C/V\
1111,166,8,sourvaint,sourvaint,433,Vfin,Vfin,survaincre,10s,---,C/V\.'C/V\
1112,167,1,mon,mon,434,Det,Det,mon,10s,---,C/V\
1113,167,2,cuer,cuer,434,N,N,coeur,10s,---,C/V\
1114,167,3,ki,ki,434,Qux,Qux,qui,10s,---,C/V\
1115,167,4,vous,vous,434,Prn,Prn$$,vous,10s,---,C/V\
1116,167,5,a,a,434,Vfin,Vfin,avoir,10s,---,/V\
1117,167,6,fait,fait,434,Vpp,Vpp,faire,10s,---,C/V\
1118,167,7,loial,loial,434,Adj,Adj,loyal,10s,---,C/V\.'C/V\
1119,167,8,hommage,hommage,434,N,N,hommage,10s,---,/V\.'C/V\.C/(e)\
1120,167,9,:,:,434,Pnc,Pnc,:,10s,---,
1121,168,1,si,si,435,Adv,Adv,si4,10s,---,C/V\
1122,168,2,voirement,voirement,435,Adv,Adv,voirement,10s,---,C/V\.C/e\.'C/V\
1123,168,3,k',k',435,Sub,Sub,que,10s,---,C/\
1124,168,4,en,en,435,Pre,Pre,en,10s,---,/V\
1125,168,5,vous,vous,435,Prn,Prn,vous,10s,---,C/V\
1126,168,6,li,li,435,Det,Det,le,10s,---,C/V\
1127,168,7,pooirs,pooirs,435,N,N,pouvoir,10s,---,C/V\.'C/V\
1128,168,8,maint,maint,435,Vfin,Vfin,mener,10s,---,C/V\
1129,169,1,de,de,436,Pre,Pre,de,10s,---,C/(e)\
1130,169,2,bien,bien,436,Adv,Adv,bien,10s,---,C/V\
1131,169,3,et,et,436,Crd,Crd,et,10s,---,/V\
1132,169,4,tost,tost,436,Adv,Adv,tôt,10s,---,C/V\
1133,169,5,alegier,alegier,436,Vinf,Vinf,alléger,10s,---,/V\.C/V\.'C/V\
1134,169,6,mon,mon,436,Det,Det,mon,10s,---,C/V\
1135,169,7,malage,malage,436,N,N,malage,10s,---,C/V\.'C/V\.C/(e)\
1136,170,1,et,et,437,Crd,Crd,et,10s,---,/V\
1137,170,2,k',k',437,Sub,Sub,que,10s,---,C/\
1138,170,3,en,en,437,Pre,Pre,en,10s,---,/V\
1139,170,4,autrui,autrui,437,Adj,Adj,autrui,10s,---,/V\.'C/V\
1140,170,5,n',n',437,Neg,Neg,ne,10s,---,C/\
1141,170,6,en,en,437,Prn,Prn$$,en2,10s,---,/V\
1142,170,7,voi,voi,437,Vfin,Vfin,voir,10s,---,C/V\
1143,170,8,le,le,437,Det,Det,le,10s,---,C/(e)\
1144,170,9,seignourage,seignourage,437,N,N,seigneurage,10s,---,C/V\.C/V\.'C/V\.C/(e)\
1145,170,10,",",",",437,Pnc,Pnc,",",10s,---,
1146,171,1,me,me,438,Prn,Prn$$,me,10s,---,C/(e)\
1147,171,2,velliés,velliés,438,Vfin,Vfin,veiller,10s,---,C/V\.'C/V\
1148,171,3,vous,vous,438,Prn,Prn%,vous,10s,---,C/V\
1149,171,4,d',d',438,Pre,Pre,de,10s,---,C/\
1150,171,5,un,un,438,QIs,QIs,un,10s,---,/V\
1151,171,6,resgart,resgart,438,N,N,regard,10s,---,C/V\.'C/V\
1152,171,7,conforter,conforter,438,Vinf,Vinf,conforter,10s,---,C/V\.C/V\.'C/V\
1153,172,1,et,et,439,Crd,Crd,et,10s,---,/V\
1154,172,2,souffrance,souffrance,439,N,N,souffrance,10s,---,C/V\.'C/V\.C/(e)\
1155,172,3,ne,ne,439,Neg,Neg,ne,10s,---,C/(e)\
1156,172,4,me,me,439,Prn,Prn$$,me,10s,---,C/(e)\
1157,172,5,porroit,porroit,439,Vfin,Vfin,pouvoir2,10s,---,C/V\.'C/V\
1158,172,6,grever,grever,439,Vinf,Vinf,grever,10s,---,C/V\.'C/V\
1159,172,7,",",",",439,Pnc,Pnc,",",10s,---,
1160,173,1,car,car,440,Crd,Crd,car,10s,---,C/V\
1161,173,2,boins,boins,440,Adj,Adj,bon,10s,---,C/V\
1162,173,3,secours,secours,440,N,N,secours,10s,---,C/V\.'C/V\
1163,173,4,fait,fait,440,Vfin,Vfin,faire,10s,---,C/V\
1164,173,5,bien,bien,440,Adv,Adv,bien,10s,---,C/V\
1165,173,6,tenir,tenir,440,Vinf,Vinf,tenir,10s,---,C/V\.'C/V\
1166,173,7,estage,estage,440,N,N,étage,10s,---,/V\.'C/V\.C/(e)\
1167,173,8,.,.,440,Pnc,Pnc,.,10s,---,
1168,174,1,comment,comment,441,Qux,Qux,comment,10s,---,C/V\.'C/V\
1169,174,2,k',k',441,Sub,Sub,que,10s,---,C/\
1170,174,3,a,a,441,Pre,Pre,à,10s,---,/V\
1171,174,4,moy,moy,441,Prn,Prn,moi,10s,---,C/V\
1172,174,5,soit,soit,441,Vfin,Vfin,être,10s,---,C/V\
1173,174,6,ma,ma,441,Det,Det,mon,10s,---,C/V\
1174,174,7,dame,dame,441,N,N,dame,10s,---,'C/V\.C/(e)\
1175,174,8,sauvage,sauvage,441,Adj,Adj,sauvage,10s,---,C/V\.'C/V\.C/(e)\
1176,174,9,",",",",441,Pnc,Pnc,",",10s,---,
1177,175,1,pour,pour,442,Pre,Pre,pour,10s,---,C/V\
1178,175,2,acomplir,acomplir,442,Vinf,Vinf,accomplir,10s,---,/V\.C/V\.'C/V\
1179,175,3,son,son,442,Det,Det,son4,10s,---,C/V\
1180,175,4,voloir,voloir,442,N,N,vouloir,10s,---,C/V\.'C/V\
1181,175,5,sans,sans,442,Pre,Pre,sans,10s,---,C/V\
1182,175,6,veer,veer,442,Vinf,Vinf,véer,10s,---,C/(V)\.'/V\
1183,176,1,me,me,443,Prn,Prn$$,me,10s,---,C/(e)\
1184,176,2,voeil,voeil,443,Vfin,Vfin,vouloir,10s,---,C/V\
1185,176,3,a,a,443,Pre,Pre,à,10s,---,/V\
1186,176,4,li,li,443,Prn,Prn,li,10s,---,C/V\
1187,176,5,boinement,boinement,443,Adv,Adv,bonnement,10s,---,C/V\.C/e\.'C/V\
1188,176,6,presenter,presenter,443,Vinf,Vinf,présenter,10s,---,C/V\.C/V\.'C/V\
1189,177,1,par,par,444,Pre,Pre,par,10s,---,C/V\
1190,177,2,toy,toy,444,Prn,Prn,toi,10s,---,C/V\
1191,177,3,",",",",444,Pnc,Pnc,",",10s,---,
1192,177,4,chançons,chançons,444,N,N,chanson,10s,---,C/V\.'C/V\
1193,177,5,",",",",444,Pnc,Pnc,",",10s,---,
1194,177,6,de,de,444,Pre,Pre,de,10s,---,C/(e)\
1195,177,7,cui,cui,444,Qux,Qux,cui,10s,---,C/V\
1196,177,8,jou,jou,444,Prn,Prn$,je,10s,---,C/V\
1197,177,9,faic,faic,444,Vfin,Vfin,faire,10s,---,C/V\
1198,177,10,message,message,444,N,N,message,10s,---,C/V\.'C/V\.C/(e)\
1199,177,11,.,.,444,Pnc,Pnc,.,10s,---,
1200,178,1,li,li,201,Det,Det,le,mix,---,C/V\
1201,178,2,jolis,jolis,201,Adj,Adj,joli,mix,---,C/V\.'C/V\
1202,178,3,maus,maus,201,N,N,mal,mix,---,C/V\
1203,178,4,ke,ke,201,Qux,Qux,que,mix,---,C/(e)\
1204,178,5,je,je,201,Prn,Prn$,je,mix,---,C/(e)\
1205,178,6,senc,senc,201,Vfin,Vfin,sentir,mix,---,C/V\
1206,178,7,ne,ne,201,Neg,Neg,ne,mix,---,C/(e)\
1207,178,8,doit,doit,201,Vfin,Vfin,devoir2,mix,---,C/V\
1208,178,9,mie,mie,201,Neg,Neg,mie3,mix,---,'C/V\./(e)\
1209,179,1,ke,ke,202,Sub,Sub,que,mix,---,C/(e)\
1210,179,2,de,de,202,Pre,Pre,de,mix,---,C/(e)\
1211,179,3,chanter,chanter,202,Vinf,Vinf,chanter,mix,---,C/V\.'C/V\
1212,179,4,me,me,202,Prn,Prn$$,me,mix,---,C/(e)\
1213,179,5,doie,doie,202,Vfin,Vfin,devoir2,mix,---,'C/V\./(e)\
1214,179,6,plus,plus,202,Adv,Adv,plus,mix,---,C/V\
1215,179,7,tenir,tenir,202,Vinf,Vinf,tenir,mix,---,C/V\.'C/V\
1216,179,8,",",",",202,Pnc,Pnc,",",mix,---,
1217,180,1,car,car,203,Crd,Crd,car,mix,---,C/V\
1218,180,2,j',j',203,Prn,Prn$,je,mix,---,C/\
1219,180,3,aim,aim,203,Vfin,Vfin,aimer,mix,---,/V\
1220,180,4,de,de,203,Pre,Pre,de,mix,---,C/(e)\
1221,180,5,cuer,cuer,203,N,N,coeur,mix,---,C/V\
1222,180,6,",",",",203,Pnc,Pnc,",",mix,---,
1223,180,7,s',s',203,Adv,Adv,si4,mix,---,C/\
1224,180,8,ai,ai,203,Vfin,Vfin,avoir,mix,---,/V\
1225,180,9,pensee,pensee,203,N,N,pensée,mix,---,C/V\.'C/V\./(e)\
1226,180,10,envoisie,envoisie,203,Vpp,Vpp,envoiser,mix,---,/V\.C/V\.'C/V\./(e)\
1227,180,11,",",",",203,Pnc,Pnc,",",mix,---,
1228,181,1,et,et,204,Crd,Crd,et,mix,---,/V\
1229,181,2,boin,boin,204,Adj,Adj,bon,mix,---,C/V\
1230,181,3,espoir,espoir,204,N,N,espoir,mix,---,/V\.'C/V\
1231,181,4,por,por,204,Pre,Pre,pour,mix,---,C/V\
1232,181,5,longement,longement,204,Adv,Adv,longuement,mix,---,C/V\.C/e\.'C/V\
1233,181,6,souffrir,souffrir,204,Vinf,Vinf,souffrir,mix,---,C/V\.'C/V\
1234,181,7,.,.,204,Pnc,Pnc,.,mix,---,
1235,182,1,ne,ne,205,Crd,Crd,ne2,mix,---,C/(e)\
1236,182,2,ja,ja,205,Adv,Adv,jà,mix,---,C/V\
1237,182,3,de,de,205,Pre,Pre,de,mix,---,C/(e)\
1238,182,4,moi,moi,205,Prn,Prn,moi,mix,---,C/V\
1239,182,5,n',n',205,Neg,Neg,ne,mix,---,C/\
1240,182,6,iert,iert,205,Vfin,Vfin,être,mix,---,/V\
1241,182,7,ma,ma,205,Det,Det,mon,mix,---,C/V\
1242,182,8,dame,dame,205,N,N,dame,mix,---,'C/V\.C/(e)\
1243,182,9,proye,proÿe,205,Vpp,Vpp,prier,mix,---,C/V\.'/V\./(e)\
1244,182,10,",",",",205,Pnc,Pnc,",",mix,---,
1245,183,1,car,car,206,Crd,Crd,car,mix,---,C/V\
1246,183,2,a,a,206,Pre,Pre,à,mix,---,/V\
1247,183,3,merveille,merveille,206,N,N,merveille,mix,---,C/V\.'C/V\.C/(e)\
1248,183,4,remir,remir,206,Vfin,Vfin,remirer,mix,---,C/V\.'C/V\
1249,184,1,comment,comment,207,Qux,Qux,comment,mix,---,C/V\.'C/V\
1250,184,2,nus,nus,207,QIs,QIs,nul,mix,---,C/V\
1251,184,3,a,a,207,Vfin,Vfin,avoir,mix,---,/V\
1252,184,4,cuer,cuer,207,N,N,coeur,mix,---,C/V\
1253,184,5,d',d',207,Pre,Pre,de,mix,---,C/\
1254,184,6,oïr,oïr,207,Vinf,Vinf,ouïr,mix,---,/V\.'C/V\
1255,185,1,que,que,208,Sub,Sub,que,mix,---,C/(e)\
1256,185,2,se,se,208,Det,Det,son4,mix,---,C/(e)\
1257,185,3,dame,dame,208,N,N,dame,mix,---,'C/V\.C/(e)\
1258,185,4,l',l',208,Prn,Prn$$,le,mix,---,C/\
1259,185,5,escondie,escondie,208,Vfin,Vfin,escondire,mix,---,/V\.C/V\.'C/V\./(e)\
1260,185,6,.,.,208,Pnc,Pnc,.,mix,---,
1261,186,1,faus,faus,209,Adj,Adj,faux,mix,---,C/V\
1262,186,2,est,est,209,Vfin,Vfin,être,mix,---,/V\
1263,186,3,ki,ki,209,Qux,Qux,qui,mix,---,C/V\
1264,186,4,trop,trop,209,Adv,Adv,trop,mix,---,C/V\
1265,186,5,en,en,209,Pre,Pre,en,mix,---,/V\
1266,186,6,son,son,209,Det,Det,son4,mix,---,C/V\
1267,186,7,cuidier,cuidier,209,Vinf,Vinf,cuider,mix,---,C/V\.'C/V\
1268,186,8,se,se,209,Prn,Prn$$,se,mix,---,C/(e)\
1269,186,9,fie,fie,209,Vfin,Vfin,fier2,mix,---,'C/V\./(e)\
1270,186,10,:,:,209,Pnc,Pnc,:,mix,---,
1271,187,1,on,on,210,Prn,Prn$,on,mix,---,/V\
1272,187,2,voit,voit,210,Vfin,Vfin,voir,mix,---,C/V\
1273,187,3,aucun,aucun,210,QIs,QIs,aucun,mix,---,/V\.'C/V\
1274,187,4,sor,sor,210,PrA,PrA,sur,mix,---,C/V\
1275,187,5,l',l',210,Det,Det,le,mix,---,C/\
1276,187,6,espoir,espoir,210,N,N,espoir,mix,---,/V\.'C/V\
1277,187,7,d',d',210,Pre,Pre,de,mix,---,C/\
1278,187,8,enrichir,enrichir,210,Vinf,Vinf,enrichir,mix,---,/V\.C/V\.'C/V\
1279,188,1,emprendre,emprendre,211,Vinf,Vinf,emprendre,mix,---,/V\.'C/V\.C/(e)\
1280,188,2,tant,tant,211,QIs,QIs,tant,mix,---,C/V\
1281,188,3,dont,dont,211,Qux,Qux,dont,mix,---,C/V\
1282,188,4,il,il,211,Prn,Prn,il,mix,---,/V\
1283,188,5,apriés,apriés,211,PrA,PrA,après,mix,---,/V\.'C/V\
1284,188,6,mendie,mendie,211,Vfin,Vfin,mendier,mix,---,C/V\.'C/V\./(e)\
1285,188,7,.,.,211,Pnc,Pnc,.,mix,---,
1286,189,1,tout,tout,212,QIs,QIs,tout,mix,---,C/V\
1287,189,2,che,che,212,Prn,Prn,ce,mix,---,C/(e)\
1288,189,3,me,me,212,Prn,Prn$$,me,mix,---,C/(e)\
1289,189,4,fait,fait,212,Vfin,Vfin,faire,mix,---,C/V\
1290,189,5,de,de,212,Pre,Pre,de,mix,---,C/(e)\
1291,189,6,li,li,212,Prn,Prn,li,mix,---,C/V\
1292,189,7,proier,proier,212,Vinf,Vinf,prier,mix,---,C/V\.'C/V\
1293,189,8,cremir,cremir,212,Vinf,Vinf,crémir,mix,---,C/V\.'C/V\
1294,189,9,;,;,212,Pnc,Pnc,;,mix,---,
1295,190,1,car,car,213,Crd,Crd,car,mix,---,C/V\
1296,190,2,mix,mix,213,Adv,Adv,mieux,mix,---,C/V\
1297,190,3,me,me,213,Prn,Prn$$,me,mix,---,C/(e)\
1298,190,4,vient,vient,213,Vfin,Vfin,venir,mix,---,C/V\
1299,190,5,user,user,213,Vinf,Vinf,user,mix,---,/V\.'C/V\
1300,190,6,toute,toute,213,QIs,QIs,tout,mix,---,'C/V\.C/(e)\
1301,190,7,me,me,213,Det,Det,mon,mix,---,C/(e)\
1302,190,8,vie,vie,213,N,N,vie,mix,---,'C/V\./(e)\
1303,191,1,en,en,214,Pre,Pre,en,mix,---,/V\
1304,191,2,mon,mon,214,Det,Det,mon,mix,---,C/V\
1305,191,3,joli,joli,214,N,N,joli,mix,---,C/V\.'C/V\
1306,191,4,souvenir,souvenir,214,Vinf,Vinf,souvenir,mix,---,C/V\.C/e\.'C/V\
1307,192,1,que,que,215,Sub,Sub,que,mix,---,C/(e)\
1308,192,2,par,par,215,Pre,Pre,par,mix,---,C/V\
1309,192,3,trop,trop,215,Adv,Adv,trop,mix,---,C/V\
1310,192,4,taillant,taillant,215,Vprs,Vprs,tailler,mix,---,C/V\.'C/V\
1311,192,5,desir,desir,215,N,N,désir,mix,---,C/V\.'C/V\
1312,193,1,pierdre,pierdre,216,Vinf,Vinf,perdre,mix,---,'C/V\.C/(e)\
1313,193,2,tout,tout,216,QIs,QIs,tout,mix,---,C/V\
1314,193,3,a,a,216,Pre,Pre,à,mix,---,/V\
1315,193,4,une,une,216,QIs,QIs,un,mix,---,'/V\.C/(e)\
1316,193,5,fie,fie,216,N,N,fie,mix,---,'C/V\./(e)\
1317,193,6,.,.,216,Pnc,Pnc,.,mix,---,
1318,194,1,je,je,217,Prn,Prn$,je,mix,---,C/(e)\
1319,194,2,ne,ne,217,Neg,Neg,ne,mix,---,C/(e)\
1320,194,3,di,di,217,Vfin,Vfin,dire,mix,---,C/V\
1321,194,4,pas,pas,217,Neg,Neg,pas,mix,---,C/V\
1322,194,5,",",",",217,Pnc,Pnc,",",mix,---,
1323,194,6,dame,dame,217,N,N,dame,mix,---,'C/V\.C/(e)\
1324,194,7,",",",",217,Pnc,Pnc,",",mix,---,
1325,194,8,que,que,217,Sub,Sub,que,mix,---,C/(e)\
1326,194,9,vostre,vostre,217,Det,Det,votre,mix,---,'C/V\.C/(e)\
1327,194,10,aïe,aïe,217,N,N,aïe3,mix,---,/V\.'C/V\./(e)\
1328,195,1,n',n',218,Neg,Neg,ne,mix,---,C/\
1329,195,2,aie,aie,218,Vfin,Vfin,avoir,mix,---,'/V\./(e)\
1330,195,3,tous,tous,218,QIs,QIs,tous,mix,---,C/V\
1331,195,4,tans,tans,218,N,N,temps,mix,---,C/V\
1332,195,5,desiré,desiré,218,Vpp,Vpp,désirer,mix,---,C/V\.C/V\.'C/V\
1333,195,6,a,a,218,Pre,Pre,à,mix,---,/V\
1334,195,7,sentir,sentir,218,Vinf,Vinf,sentir,mix,---,C/V\.'C/V\
1335,195,8,",",",",218,Pnc,Pnc,",",mix,---,
1336,196,1,si,si,219,Adv,Adv,si4,mix,---,C/V\
1337,196,2,comme,comme,219,Sub,Sub,comme,mix,---,'C/V\.C/(e)\
1338,196,3,biel,biel,219,Adj,Adj,bel,mix,---,C/V\
1339,196,4,samblant,samblant,219,N,N,semblant,mix,---,C/V\.'C/V\
1340,196,5,sans,sans,219,Pre,Pre,sans,mix,---,C/V\
1341,196,6,vilonie,vilonie,219,N,N,vilenie,mix,---,C/V\.C/V\.'C/V\./(e)\
1342,197,1,ki,ki,220,Qux,Qux,qui,mix,---,C/V\
1343,197,2,mout,mout,220,QIs,QIs,moult,mix,---,C/V\
1344,197,3,m',m',220,Prn,Prn$$,me,mix,---,C/\
1345,197,4,aidast,aidast,220,Vfin,Vfin,aider,mix,---,/V\.'C/V\
1346,197,5,a,a,220,Pre,Pre,à,mix,---,/V\
1347,197,6,mes,mes,220,Det,Det,mon,mix,---,C/V\
1348,197,7,maus,maus,220,N,N,mal,mix,---,C/V\
1349,197,8,soustenir,soustenir,220,Vinf,Vinf,soutenir,mix,---,C/V\.C/e\.'C/V\
1350,197,9,",",",",220,Pnc,Pnc,",",mix,---,
1351,198,1,se,se,221,Sub,Sub,si3,mix,---,C/(e)\
1352,198,2,jou,jou,221,Prn,Prn$,je,mix,---,C/V\
1353,198,3,l',l',221,Prn,Prn$$,le,mix,---,C/\
1354,198,4,euse,euse,221,Vfin,Vfin,avoir,mix,---,/(V)\.'/V\.C/(e)\
1355,198,5,en,en,221,Pre,Pre,en,mix,---,/V\
1356,198,6,tout,tout,221,QIs,QIs,tout,mix,---,C/V\
1357,198,7,u,u,221,Crd,Crd,ou,mix,---,/V\
1358,198,8,en,en,221,Pre,Pre,en,mix,---,/V\
1359,198,9,partie,partie,221,N,N,partie,mix,---,C/V\.'C/V\./(e)\
1360,198,10,.,.,221,Pnc,Pnc,.,mix,---,
1361,199,1,mais,mais,222,Crd,Crd,mais,mix,---,C/V\
1362,199,2,jou,jou,222,Prn,Prn$,je,mix,---,C/V\
1363,199,3,n',n',222,Neg,Neg,ne,mix,---,C/\
1364,199,4,i,i,222,Prn,Prn$$,y2,mix,---,/V\
1365,199,5,cuic,cuic,222,Vfin,Vfin,cuider,mix,---,C/V\
1366,199,6,ja,ja,222,Adv,Adv,jà,mix,---,C/V\
1367,199,7,venir,venir,222,Vinf,Vinf,venir,mix,---,C/V\.'C/V\
1368,199,8,",",",",222,Pnc,Pnc,",",mix,---,
1369,200,1,car,car,223,Crd,Crd,car,mix,---,C/V\
1370,200,2,jou,jou,223,Prn,Prn$,je,mix,---,C/V\
1371,200,3,ne,ne,223,Neg,Neg,ne,mix,---,C/(e)\
1372,200,4,m',m',223,Prn,Prn$$,me,mix,---,C/\
1373,200,5,os,os,223,Vfin,Vfin,oser,mix,---,/V\
1374,200,6,enhardir,enhardir,223,Vinf,Vinf,enhardir,mix,---,/V\.C/V\.'C/V\
1375,201,1,ke,ke,224,Sub,Sub,que,mix,---,C/(e)\
1376,201,2,mon,mon,224,Det,Det,mon,mix,---,C/V\
1377,201,3,pensé,pensé,224,N,N,pensé,mix,---,C/V\.'C/V\
1378,201,4,vous,vous,224,Prn,Prn$$,vous,mix,---,C/V\
1379,201,5,en,en,224,Prn,Prn$$,en2,mix,---,/V\
1380,201,6,die,die,224,Vfin,Vfin,dire,mix,---,'C/V\./(e)\
1381,201,7,",",",",224,Pnc,Pnc,",",mix,---,
1382,202,1,se,se,225,Sub,Sub,si3,mix,---,C/(e)\
1383,202,2,vos,vos,225,Det,Det,votre,mix,---,C/V\
1384,202,3,dous,dous,225,Adj,Adj,doux,mix,---,C/V\
1385,202,4,cuers,cuers,225,N,N,coeur,mix,---,C/V\
1386,202,5,",",",",225,Pnc,Pnc,",",mix,---,
1387,202,6,dame,dame,225,N,N,dame,mix,---,'C/V\.C/(e)\
1388,202,7,",",",",225,Pnc,Pnc,",",mix,---,
1389,202,8,ne,ne,225,Neg,Neg,ne,mix,---,C/(e)\
1390,202,9,s',s',225,Prn,Prn$$,se,mix,---,C/\
1391,202,10,umelie,umelie,225,Vfin,Vfin,humilier,mix,---,/V\.C/e\.'C/V\./(e)\
1392,203,1,pour,pour,226,Pre,Pre,pour,mix,---,C/V\
1393,203,2,moy,moy,226,Prn,Prn,moi,mix,---,C/V\
1394,203,3,metre,metre,226,Vinf,Vinf,mettre,mix,---,'C/V\.C/(e)\
1395,203,4,en,en,226,Pre,Pre,en,mix,---,/V\
1396,203,5,volenté,volenté,226,N,N,volonté,mix,---,C/V\.C/V\.'C/V\
1397,203,6,de,de,226,Pre,Pre,de,mix,---,C/(e)\
1398,203,7,gehir,gehir,226,Vinf,Vinf,gehir,mix,---,C/V\.'C/V\
1399,204,1,mon,mon,227,Det,Det,mon,mix,---,C/V\
1400,204,2,cuer,cuer,227,N,N,coeur,mix,---,C/V\
1401,204,3,",",",",227,Pnc,Pnc,",",mix,---,
1402,204,4,dont,dont,227,Qux,Qux,dont,mix,---,C/V\
1403,204,5,je,je,227,Prn,Prn$,je,mix,---,C/(e)\
1404,204,6,vous,vous,227,Prn,Prn$$,vous,mix,---,C/V\
1405,204,7,ai,ai,227,Vfin,Vfin,avoir,mix,---,/V\
1406,204,8,encoragie,encoragie,227,Vpp,Vpp,encourager,mix,---,/V\.C/V\.C/V\.'C/V\./(e)\
1407,204,9,;,;,227,Pnc,Pnc,;,mix,---,
1408,205,1,car,car,228,Crd,Crd,car,mix,---,C/V\
1409,205,2,je,je,228,Prn,Prn$,je,mix,---,C/(e)\
1410,205,3,ne,ne,228,Neg,Neg,ne,mix,---,C/(e)\
1411,205,4,me,me,228,Prn,Prn$$,me,mix,---,C/(e)\
1412,205,5,porroie,porroie,228,Vfin,Vfin,pouvoir2,mix,---,C/V\.'C/V\./(e)\
1413,205,6,adont,adont,228,Adv,Adv,adonc,mix,---,/V\.'C/V\
1414,205,7,couvrir,couvrir,228,Vinf,Vinf,couvrir,mix,---,C/V\.'C/V\
1415,205,8,",",",",228,Pnc,Pnc,",",mix,---,
1416,206,1,conment,conment,229,Qux,Qux,comment,mix,---,C/V\.'C/V\
1417,206,2,ke,ke,229,Sub,Sub,que,mix,---,C/(e)\
1418,206,3,me,me,229,Det,Det,mon,mix,---,C/(e)\
1419,206,4,proiere,proiere,229,N,N,prière,mix,---,C/V\.'C/V\.C/(e)\
1420,206,5,en,en,229,Prn,Prn$$,en2,mix,---,/V\
1421,206,6,fust,fust,229,Vfin,Vfin,être,mix,---,C/V\
1422,206,7,oïe,oïe,229,Vpp,Vpp,ouïr,mix,---,/V\.'C/V\./(e)\
1423,206,8,",",",",229,Pnc,Pnc,",",mix,---,
1424,207,1,car,car,230,Crd,Crd,car,mix,---,C/V\
1425,207,2,pités,pités,230,N,N,pitié,mix,---,C/V\.'C/V\
1426,207,3,c',c',230,Qux,Qux,que,mix,---,C/\
1427,207,4,on,on,230,Prn,Prn$,on,mix,---,/V\
1428,207,5,voit,voit,230,Vfin,Vfin,voir,mix,---,C/V\
1429,207,6,issir,issir,230,Vinf,Vinf,issir,mix,---,/V\.'C/V\
1430,208,1,de,de,231,Pre,Pre,de,mix,---,C/(e)\
1431,208,2,celi,celi,231,Dem,Dem,cil,mix,---,C/V\.'C/V\
1432,208,3,c',c',231,Qux,Qux,que,mix,---,C/\
1433,208,4,on,on,231,Prn,Prn$,on,mix,---,/V\
1434,208,5,veut,veut,231,Vfin,Vfin,vouloir,mix,---,C/V\
1435,208,6,siervir,siervir,231,Vinf,Vinf,servir,mix,---,C/V\.'C/V\
1436,209,1,fait,fait,232,Vpp,Vpp,faire,mix,---,C/V\
1437,209,2,le,le,232,Det,Det,le,mix,---,C/(e)\
1438,209,3,volenté,volenté,232,N,N,volonté,mix,---,C/V\.C/V\.'C/V\
1439,209,4,hardie,hardie,232,Vpp,Vpp,hardir,mix,---,C/V\.'C/V\./(e)\
1440,209,5,.,.,232,Pnc,Pnc,.,mix,---,
1441,210,1,dame,dame,233,N,N,dame,mix,---,'C/V\.C/(e)\
1442,210,2,vaillians,vaillians,233,Vprs,Vprs,valoir,mix,---,C/V\.'C/V\
1443,210,3,",",",",233,Pnc,Pnc,",",mix,---,
1444,210,4,grassieuse,grassieuse,233,Adj,Adj,gracieux,mix,---,C/V\.C/{V}\.'/V\.C/(e)\
1445,210,5,et,et,233,Crd,Crd,et,mix,---,/V\
1446,210,6,jolie,jolie,233,Adj,Adj,joli,mix,---,C/V\.'C/V\./(e)\
1447,210,7,",",",",233,Pnc,Pnc,",",mix,---,
1448,211,1,conment,conment,234,Qux,Qux,comment,mix,---,C/V\.'C/V\
1449,211,2,se,se,234,Prn,Prn$$,se,mix,---,C/(e)\
1450,211,3,puet,puet,234,Vfin,Vfin,pouvoir2,mix,---,C/V\
1451,211,4,nus,nus,234,QIs,QIs,nul,mix,---,C/V\
1452,211,5,cuers,cuers,234,N,N,coeur,mix,---,C/V\
1453,211,6,contretenir,contretenir,234,Vinf,Vinf,contretenir,mix,---,C/V\.C/e\.C/e\.'C/V\
1454,212,1,a,a,235,Pre,Pre,à,mix,---,/V\
1455,212,2,vo,vo,235,Det,Det,votre,mix,---,C/V\
1456,212,3,biauté,biauté,235,N,N,beauté,mix,---,C/V\.'C/V\
1457,212,4,?,?,235,Pnc,Pnc,?,mix,---,
1458,212,5,je,je,235,Prn,Prn$,je,mix,---,C/(e)\
1459,212,6,sui,sui,235,Vfin,Vfin,être,mix,---,C/V\
1460,212,7,en,en,235,Pre,Pre,en,mix,---,/V\
1461,212,8,jalousie,jalousie,235,N,N,jalousie,mix,---,C/V\.C/V\.'C/V\./(e)\
1462,212,9,",",",",235,Pnc,Pnc,",",mix,---,
1463,213,1,car,car,236,Crd,Crd,car,mix,---,C/V\
1464,213,2,lués,lués,236,Adv,Adv,luès,mix,---,C/V\
1465,213,3,mes,mes,236,Det,Det,mon,mix,---,C/V\
1466,213,4,cuers,cuers,236,N,N,coeur,mix,---,C/V\
1467,213,5,s',s',236,Prn,Prn$$,se,mix,---,C/\
1468,213,6,i,i,236,Prn,Prn$$,y2,mix,---,/V\
1469,213,7,laissa,laissa,236,Vfin,Vfin,laisser,mix,---,C/V\.'C/V\
1470,213,8,enchair,enchair,236,Vinf,Vinf,enchoir,mix,---,/V\.C/(V)\.'/V\
1471,214,1,que,que,237,Sub,Sub,que,mix,---,C/(e)\
